bill_id,category_ids,category_labels,bill_type,bill_category,reason
hr5840-112,,,,,"The bill authorizes the minting of commemorative coins for the National Park Service and directs surcharges to the National Park Foundation; it does not regulate private employer wage, hour, or benefit obligations."
hr516-116,,,,,"The bill regulates state and local government entities regarding immigration enforcement and federal grant eligibility, not private non-governmental employers; therefore, it does not involve private employer wage, hour, or benefit obligations."
hr3238-114,,,,,"The bill concerns international trade policy and the lifting of the embargo on Cuba, which does not involve private employer wage, hour, or benefit obligations."
hr41-114,,,,,"The bill focuses on criminal penalties for hate crimes and law enforcement funding, which does not involve private employer wage, hour, or benefit obligations."
hr4933-112,,,,,"The bill authorizes the award of the Medal of Honor to a Civil War officer, which is a congressional tribute and military recognition matter, not a regulation of private employer wage, hour, or benefit obligations."
s1048-114,,,,,"The bill concerns energy efficiency standards for ceiling fans administered by the Department of Energy and does not regulate private employer wage, hour, or benefit obligations."
hr1946-115,,,,,"The bill requires the National Institutes of Health (a federal agency) to report on research funding decisions; it does not impose obligations on private employers regarding wages, hours, or benefits."
hr511-112,,,,,"The bill prohibits the importation of injurious snake species and imposes criminal penalties for violations, which relates to wildlife protection and trade restrictions rather than private employer wage, hour, or benefit obligations."
hr2132-113,,,,,"The bill reauthorizes federal natural hazards reduction programs and research initiatives (e.g., earthquake and windstorm impact reduction) administered by agencies like FEMA, NIST, and NSF; it does not regulate private employer wage, hour, or benefit obligations."
hr273-115,,,,,"The bill provides an individual income tax credit for infertility treatment expenses, which is a general tax or family policy measure unrelated to private employer wage, hour, or benefit obligations."
s1278-112,,,,,"The bill repeals an excise tax on indoor tanning services, which is a general tax policy change unrelated to private employer wage, hour, or benefit obligations."
hr3972-115,,,,,"The bill defines family offices as accredited investors for securities purposes under SEC Regulation D, which relates to financial markets and investor status rather than private employer wage, hour, or benefit obligations."
s3145-111,,,,,"The bill regulates the U.S. Postal Service, which is a government entity, not a non-governmental private employer; therefore, it does not involve private employer wage, hour, or benefit misconduct."
s2151-112,,,,,"The bill focuses on cybersecurity information sharing, federal agency security standards, and criminal penalties for computer fraud, without imposing wage, hour, or benefit obligations on private employers."
hr5663-114,,,,,"The bill amends the Carl D. Perkins Career and Technical Education Act to fund and regulate educational programs and student skill development; it does not impose wage, hour, or benefit obligations on private employers."
hr4005-112,,,,,"The bill directs the Secretary of Homeland Security to conduct a study on port security gaps, which relates to national security and infrastructure rather than private employer wage, hour, or benefit obligations."
s2540-112,,,,,"The bill concerns the suspension of import duties on a specific chemical product (Basic Violet 11:1) under the Harmonized Tariff Schedule, which relates to foreign trade and tariffs rather than private employer wage, hour, or benefit obligations."
hr6476-114,,,,,"The bill regulates lobbying activities and post-employment restrictions for former government political appointees, which does not involve private employer wage, hour, or benefit obligations."
s781-114,,,,,"The bill focuses on financial literacy education for students regarding student loans, which is a consumer protection and education policy matter, not a regulation of private employer wage, hour, or benefit obligations."
s2971-113,,,,,"The bill focuses on energy efficiency standards for federal agencies, government buildings, and voluntary programs for commercial buildings, without imposing wage, hour, or benefit obligations on private employers."
hr3827-112,,,,,"The bill repeals funding for the Patient-Centered Outcomes Research Institute, a federal research entity, and does not impose obligations on private employers regarding wages, hours, or benefits."
hr4777-115,,,,,"The bill focuses on immigration data reporting and transparency regarding nonimmigrant visas, rather than imposing direct wage, hour, or benefit obligations on private employers under statutes like FLSA, ERISA, or FMLA."
s259-115,,,,,"The bill addresses intellectual property rights and trademark enforcement regarding confiscated assets in Cuba, which is unrelated to private employer wage, hour, or benefit obligations."
hr1415-114,,,,,"The bill addresses criminal penalties for evading court-ordered property distributions in divorce proceedings, which is a matter of family law and criminal justice, not private employer wage, hour, or benefit obligations."
s1913-115,,,,,"The bill modifies USDA crop insurance and disaster assistance provisions regarding native sod, which relates to agricultural subsidies and conservation rather than private employer wage, hour, or benefit obligations."
hr5191-112,,,,,"The bill suspends duties on imported mechanics' work gloves, which is a trade policy measure unrelated to private employer wage, hour, or benefit obligations."
hr2256-115,,,,,"The bill directs the Treasury to mint commemorative coins and fund a robotics program, involving no private employer wage, hour, or benefit obligations."
hr1827-115,1.0,Wage Hour & Benefits,enforcement,wage_hour,"Amends the Family and Medical Leave Act (FMLA) to expand eligibility for medical leave for disabled veterans, directly imposing new leave obligations on private employers."
hr1550-114,,,,,"The bill focuses on financial regulatory procedures for the Financial Stability Oversight Council and supervision of nonbank financial companies, which does not involve private employer wage, hour, or benefit obligations."
s2664-112,,,,,"The bill suspends duties on a specific chemical import, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr1614-116,,,,,"The bill regulates the prescribing practices of medical practitioners under the Controlled Substances Act and does not impose wage, hour, or benefit obligations on private employers."
hr4891-112,,,,,"The bill suspends import duties on work footwear, which is a trade policy measure unrelated to private employer wage, hour, or benefit obligations."
s1617-115,,,,,"The bill designates a U.S. Border Patrol checkpoint as a memorial, which is a congressional tribute and does not regulate private employer wage, hour, or benefit obligations."
hr6494-112,,,,,"The bill awards a Congressional Gold Medal to Stewart Lee Udall and does not regulate private employer wage, hour, or benefit obligations."
hr4141-113,,,,,"The bill authorizes the Department of Veterans Affairs to lease excess cemetery property, which is a matter of federal property management and does not impose wage, hour, or benefit obligations on private non-governmental employers."
s4042-111,,,,,"The bill concerns criminal investigation procedures and the disclosure of federal agency information for missing child cases, which does not involve private employer wage, hour, or benefit obligations."
hr2877-113,,,,,"The bill addresses state and local property tax discrimination against natural gas pipeline companies, which is a matter of commercial taxation and interstate commerce, not private employer wage, hour, or benefit obligations."
s2841-113,,,,,"The bill focuses on government studies, guidelines, and CMS payment models to reduce health disparities, rather than imposing direct wage, hour, or benefit obligations on private employers."
s797-113,,,,,"The bill extends authorization for a public trail in New Jersey and does not regulate private employer wage, hour, or benefit obligations."
hr5155-114,,,,,"The bill establishes a government-funded grant program for job training for dislocated miners, which is a public assistance and workforce development initiative rather than a regulation of private employer wage, hour, or benefit obligations."
hr2529-114,,,,,"The bill regulates food safety standards for inorganic arsenic in rice under the FD&C Act, which does not involve private employer wage, hour, or benefit obligations."
hr2477-114,,,,,"The bill focuses on financial regulatory data standards and transparency for agencies like the SEC and FDIC, rather than imposing wage, hour, or benefit obligations on private employers."
hr651-113,,,,,"The bill focuses on federal refugee resettlement programs, government grants to agencies, and public assistance benefits (SSI), rather than imposing wage, hour, or benefit obligations on private non-governmental employers."
hr827-116,,,,,"The bill focuses on workforce training, education, and a Department of Labor report on AI's impact on jobs, rather than imposing direct wage, hour, or benefit obligations on private employers."
hr1104-112,,,,,"The bill concerns the composition of a federal advisory board (Science Advisory Board) and does not regulate private employer wage, hour, or benefit obligations."
hr177-116,,,,,"The bill addresses tax-exempt status reinstatement and user fee waivers for small tax-exempt organizations, which does not involve private employer wage, hour, or benefit obligations."
hr2964-112,,,,,"The bill amends the Unfunded Mandates Reform Act to require regulatory impact analyses for federal agency rules, which is a matter of administrative law and government operations rather than private employer wage, hour, or benefit obligations."
hr3311-115,,,,,"The bill establishes a reinsurance fund for the individual health insurance market and provides grants for enrollment awareness, which regulates insurance issuers and government programs rather than imposing direct wage, hour, or benefit obligations on private employers."
s16-115,,,,,"The bill mandates an audit of the Federal Reserve System by the GAO, which concerns government oversight of a central banking entity rather than private employer wage, hour, or benefit obligations."
s3073-114,,,,,"The bill establishes a commission to commemorate the Nineteenth Amendment and does not regulate private employer wage, hour, or benefit obligations."
hr5216-111,,,,,"The bill repeals the Affordable Care Act, which primarily regulates insurance markets and individual coverage requirements rather than imposing direct wage, hour, or benefit obligations on private employers as plan sponsors under ERISA; while it removes the employer mandate, the bill's primary subject is health insurance regulation and individual rights, not private employer misconduct or compliance obligations."
s154-115,,,,,"The bill expands eligibility for SBA disaster loans for small businesses affected by communicable diseases, which is a government assistance program and does not regulate private employer wage, hour, or benefit obligations."
s1553-114,,,,,"The bill regulates abortion procedures and imposes criminal and civil liability on physicians, but it does not address private employer wage, hour, or benefit obligations such as minimum wage, overtime, pension funding, or employer-sponsored health plan requirements under ERISA."
hr1926-114,,,,,"The bill primarily addresses mine safety and health regulations, accident investigations, and whistleblower protections for safety concerns, which fall under workplace safety rather than wage, hour, or benefit obligations."
hr3165-113,1.0,Wage Hour & Benefits,enforcement,healthcare,"The bill amends ERISA to establish governance standards for small business health plans and mandates dependent coverage until age 26 and prohibitions on preexisting condition exclusions for group health plans, directly imposing obligations on private employers as plan sponsors."
hr179-113,,,,,"The bill expands the use of VA educational assistance benefits for veterans to include franchise training; it does not regulate private employer wage, hour, or benefit obligations."
s2367-116,,,,,"The bill establishes a grant program for local education agencies to address teacher shortages through recruitment and training; it does not impose wage, hour, or benefit obligations on private non-governmental employers."
hr4058-115,,,,,"The bill regulates payment obligations between livestock dealers and independent cash sellers (farmers), which constitutes a commercial transaction or trade practice issue under the Packers and Stockyards Act, rather than a wage, hour, or benefit obligation owed by an employer to an employee under statutes like the FLSA, ERISA, or FMLA."
s1385-113,,,,,"The bill concerns the appointment of federal judges and does not regulate private employer wage, hour, or benefit obligations."
hr2369-113,,,,,"The bill addresses criminal sentencing guidelines for drug offenses and does not regulate private employer wage, hour, or benefit obligations."
s2779-112,,,,,"The bill suspends import duties on a specific chemical product, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr3684-113,,,,,"The bill restricts federal travel funding for the EPA Administrator and mandates public listening sessions on environmental rulemaking; it does not regulate private employer wage, hour, or benefit obligations."
hr2783-113,,,,,"The bill extends a tax credit for PBGC pension recipients, which relates to the solvency and administration of a government trust fund rather than imposing new obligations or regulating the conduct of private employers regarding their wage, hour, or benefit plans."
hr4463-114,,,,,"The bill authorizes EPA grants for brownfield remediation and revitalization, which relates to environmental protection and land use rather than private employer wage, hour, or benefit obligations."
hr1420-115,,,,,"The bill regulates air carrier consumer disclosure practices regarding baggage fees and passenger assistance during disruptions, which are consumer protection and transportation issues, not private employer wage, hour, or benefit obligations."
s2008-114,,,,,"The bill focuses on federal transportation planning, infrastructure funding, and multimodal connectivity goals for states and metropolitan planning organizations, without imposing wage, hour, or benefit obligations on private employers."
s2065-115,,,,,"The bill establishes a Medicare demonstration program for end-stage renal disease care, which involves government reimbursement rates and healthcare delivery models rather than imposing direct wage, hour, or benefit obligations on private employers."
hr5368-115,,,,,"The bill focuses on IRS administrative procedures for tax refund delivery and identity theft prevention, which are government operational matters rather than regulations of private employer wage, hour, or benefit obligations."
s806-113,,,,,"The bill adjusts Medicare payment rates for drugs by modifying the calculation of average sales price, which is a government reimbursement mechanism rather than a regulation of private employer wage, hour, or benefit obligations."
s1251-113,,,,,"The bill authorizes federal grants and research programs for childhood cancer through HHS, NIH, and CDC, which are government-funded public health initiatives rather than regulations imposing obligations on private employers regarding wages, hours, or benefits."
hr2110-113,,,,,"The bill reauthorizes a federal demonstration program (Assets for Independence Act) that provides matching savings accounts to low-income individuals for asset building; it does not impose obligations on private employers regarding wages, hours, or employee benefit plans."
s2486-114,,,,,"The bill concerns Department of Defense appropriations and acquisition authority for electronic warfare systems, which are government military operations and do not regulate private employer wage, hour, or benefit obligations."
hr5083-113,,,,,"The bill adjusts Medicare payment rates and audit procedures for DMEPOS suppliers, which constitutes setting government reimbursement rates rather than regulating private employer wage or benefit obligations."
hr4685-113,,,,,"The bill designates federal lands in California as wilderness areas and scenic areas, focusing on public lands management and natural resources rather than private employer wage, hour, or benefit obligations."
s1533-114,,,,,"The bill focuses on federal permitting coordination for water storage projects and does not regulate private employer wage, hour, or benefit obligations."
hr5122-112,,,,,"The bill suspends duties on a specific chemical product (lanthanum phosphate phosphor) under the Harmonized Tariff Schedule, which is a matter of foreign trade and international finance, not private employer wage, hour, or benefit obligations."
hr3222-113,,,,,"The bill authorizes a study of historic sites related to religious freedom and potential National Park System designation; it does not regulate private employer wage, hour, or benefit obligations."
hr896-113,,,,,"The bill focuses on developing quality measures and funding collaboratives for Medicaid and CHIP programs, which are government-administered public assistance programs, rather than imposing obligations on private employers regarding wages, hours, or employer-sponsored benefit plans."
hr6137-114,,,,,"The bill provides general disaster relief tax provisions, including early withdrawal of retirement funds and employment-related tax credits, which are classified as general tax or family policy rather than regulations of private employer wage, hour, or benefit obligations."
s1363-113,,,,,"The bill regulates EPA rulemaking regarding energy production and costs, and while it requires reporting on employment effects, it does not impose direct wage, hour, or benefit obligations on private employers."
s3225-114,,,,,"The bill requires the DEA to publish information regarding opioid procurement quotas for manufacturers, which relates to drug regulation and government transparency rather than private employer wage, hour, or benefit obligations."
hr3560-112,,,,,"The bill concerns the conveyance of federal lands in Arizona and does not regulate private employer wage, hour, or benefit obligations."
s564-113,,,,,"The bill concerns land use fees under the Federal Power Act and does not regulate private employer wage, hour, or benefit obligations."
hr5066-114,,,,,"The bill authorizes military assistance and security cooperation with Israel, involving government-to-government aid and military operations, rather than regulating private employer wage, hour, or benefit obligations."
s1566-114,1.0,Wage Hour & Benefits,enforcement,healthcare,"The bill amends the Public Health Service Act to require group health plans (which include employer-sponsored plans under ERISA) to provide coverage for oral anticancer drugs on terms no less favorable than those for provider-administered drugs, directly imposing new coverage obligations on private employers as plan sponsors."
s1977-112,1.0,Wage Hour & Benefits,enforcement,wage_hour,"The bill amends the Fair Labor Standards Act to apply maximum hours requirements to over-the-road bus drivers, directly regulating private employer obligations regarding worker hours and fatigue prevention."
hr2821-113,1.0,Wage Hour & Benefits,enforcement,wage_hour,"The bill mandates that laborers and mechanics on federally-assisted projects be paid wages at locally prevailing rates under the Davis-Bacon Act, directly imposing wage obligations on private contractors and subcontractors."
hr772-115,,,,,"The bill regulates nutritional disclosure requirements for restaurants and retail food establishments under the Federal Food, Drug, and Cosmetic Act, which is a consumer protection and public health matter, not a private employer wage, hour, or benefit obligation."
s294-113,,,,,"The bill amends Title 38 to modify VA disability compensation procedures for veterans, which involves government-administered benefits rather than private employer wage, hour, or benefit obligations."
hr6169-111,,,,,"The bill authorizes the issuance of U.S. bonds to fund Alzheimer's research through federal agencies (NIH/HHS), which is a government funding mechanism and does not impose any obligations on private employers regarding wages, hours, or benefits."
hr1129-115,,,,,"The bill focuses on immigration security, student visa background checks, and DHS monitoring procedures, which do not involve private employer wage, hour, or benefit obligations."
s2693-112,,,,,"The bill extends a temporary suspension of duty on specific industrial powders, which is a matter of foreign trade and tariffs, not private employer wage, hour, or benefit obligations."
sjres18-115,,,,,"The bill nullifies a Department of the Interior rule regarding wildlife management on National Wildlife Refuges in Alaska, which relates to natural resources and environmental policy, not private employer wage, hour, or benefit obligations."
hr4076-113,,,,,"The bill extends emergency exemptions from federal motor carrier safety regulations for the delivery of heating fuels; it does not impose wage, hour, or benefit obligations on private employers."
s1411-113,,,,,"The bill directs the Department of Veterans Affairs to update its strategic plan for rural health care services for veterans, which involves government agency operations and funding rather than regulating private employer wage, hour, or benefit obligations."
hr1398-112,,,,,"The bill adjusts Medicare reimbursement rates and allowable costs for critical access hospitals, which constitutes government reimbursement policy rather than regulation of private employer wage, hour, or benefit obligations."
hr869-115,,,,,"The bill establishes a commission to study the creation of a national museum, which is unrelated to private employer wage, hour, or benefit obligations."
hr928-115,,,,,"The bill concerns state authority to regulate hydraulic fracturing on federal land, which is an environmental and land-use issue unrelated to private employer wage, hour, or benefit obligations."
hr3215-114,,,,,"The bill regulates the use of fetal tissue for research and prohibits trafficking of such tissue, which does not involve private employer wage, hour, or benefit obligations."
hr4572-114,,,,,"The bill amends the Trade Act of 1974 to allow states to reimburse costs for worker training under Trade Adjustment Assistance, which is a government-administered public assistance program rather than a regulation of private employer wage, hour, or benefit obligations."
s3548-112,,,,,"The bill authorizes the construction of a national memorial and assigns administrative responsibilities to the Smithsonian Institution and the National Congress of American Indians; it does not regulate private employer wage, hour, or benefit obligations."
hr3495-115,,,,,"The bill appropriates federal funds for state grants to address the opioid crisis, which is a public health and government funding measure, not a regulation of private employer wage, hour, or benefit obligations."
s1633-115,,,,,"The bill primarily concerns the management of federal lands, recreation permits, and interagency coordination for outdoor activities; it does not impose wage, hour, or benefit obligations on private non-governmental employers."
hr4968-114,,,,,"The bill regulates executive agency procedures for relocating federal offices and does not impose obligations on private, non-governmental employers regarding wages, hours, or benefits."
hr6338-114,,,,,"The bill focuses on corporate political expenditure disclosure and tax exemption rules for social welfare organizations, which are unrelated to private employer wage, hour, or benefit obligations."
hr3516-112,,,,,"The bill adjusts Medicare payment rates for long-term care hospitals, which constitutes government reimbursement policy rather than regulation of private employer wage, hour, or benefit obligations."
s1257-116,,,,,"The bill modifies tax treatment for individual retirement account (IRA) distributions for charitable purposes, which is a personal tax policy matter and does not impose obligations on private employers regarding pension, health, or wage/hour compliance."
hjres76-114,,,,,"The bill is a procedural joint resolution setting the date for the convening of the second session of Congress; it does not regulate private employer wage, hour, or benefit obligations."
s3507-111,,,,,"The bill concerns congressional oversight of international nuclear cooperation agreements and does not regulate private employer wage, hour, or benefit obligations."
hr4435-115,,,,,"The bill establishes a federal student aid program (Early College Federal Pell Grants) administered by the Department of Education for students; it does not regulate private employer wage, hour, or benefit obligations."
s685-114,,,,,"The bill establishes safety and fuel standards for a specific type of motor vehicle (autocycles) under the Department of Transportation, which relates to product safety and transportation regulation rather than private employer wage, hour, or benefit obligations."
s2092-114,,,,,"The bill amends the Internal Revenue Code to exempt aircraft management services from excise taxes on air transportation, which is a general tax provision unrelated to private employer wage, hour, or benefit obligations."
hr402-112,,,,,"The bill establishes a government corporation to finance infrastructure projects and does not impose direct wage, hour, or benefit obligations on private employers, nor does it regulate private employer conduct regarding compensation or benefits."
hr4883-111,,,,,"The bill establishes federal budget sequestration procedures and protects government-administered benefit programs (Social Security, VA, TANF) from cuts; it does not regulate private employer wage, hour, or benefit obligations."
hr4454-112,,,,,"The bill regulates federal agency conference spending and transparency, which pertains to government operations and public sector ethics, not private employer wage, hour, or benefit obligations."
hr4531-114,,,,,"The bill concerns international affairs, specifically approving a Compact of Free Association with Palau and authorizing federal appropriations for postal subsidies and economic assistance; it does not regulate private employer wage, hour, or benefit obligations."
hr4702-113,,,,,"The bill extends the timeframe for the United States Space Protection Strategy, which is a national security and military policy matter unrelated to private employer wage, hour, or benefit obligations."
hr3612-114,,,,,"The bill appropriates funds for the construction of a federal courthouse and involves a land exchange with the General Services Administration; it does not regulate private employer wage, hour, or benefit obligations."
hr2186-112,,,,,"The bill addresses diversity and readiness within the U.S. Armed Forces, which are government entities; it does not regulate private employer wage, hour, or benefit obligations."
hr4997-113,,,,,"The bill focuses on foreign aid and international health initiatives in sub-Saharan Africa, involving USAID grants and volunteer medical services, rather than regulating private employer wage, hour, or benefit obligations."
hr6079-111,,,,,"The bill authorizes government-sponsored enterprises to purchase and service affordable workforce housing mortgages, which relates to housing finance and homeownership rather than private employer wage, hour, or benefit obligations."
hr5028-113,,,,,"The bill establishes grants for a hate crime hotline and law enforcement training, which relates to crime and law enforcement rather than private employer wage, hour, or benefit obligations."
hr876-114,,,,,"The bill regulates hospital notification practices regarding Medicare observation status and cost-sharing implications, which pertains to government reimbursement rules and patient rights under Title XVIII of the Social Security Act, rather than imposing obligations on private employers regarding wages, hours, or employer-sponsored benefit plans."
hr5372-115,,,,,"The bill primarily adjusts individual income tax provisions (standard deduction, child tax credit, medical expense thresholds) and excludes certain bonuses from gross income for individual taxpayers; it does not impose obligations on private employers regarding wages, hours, or benefits, nor does it introduce employer-specific tax credits tied to wage or benefit compliance."
hr137-113,,,,,"The bill focuses on firearm background checks and criminal justice records, which does not involve private employer wage, hour, or benefit obligations."
s1730-114,,,,,"The bill focuses on enhancing civil penalties for securities law violations and fraud, which falls under financial regulation and corporate governance rather than private employer wage, hour, or benefit obligations."
hr2221-113,,,,,"The bill focuses on government transparency and the publication of Inspector General reports, which does not regulate private employer wage, hour, or benefit obligations."
hr4058-114,,,,,"The bill primarily regulates the content of cancellation notices issued by health insurers and group health plans under the ACA, focusing on consumer disclosure rather than imposing new substantive obligations on private employers regarding wage, hour, or benefit plan administration."
hr2771-113,,,,,"The bill concerns the deregulation of natural gas export and import authorization under the Natural Gas Act, which relates to energy policy and trade rather than private employer wage, hour, or benefit obligations."
hr1593-115,,,,,"The bill repeals corporate average fuel economy standards, which relates to environmental and energy policy rather than private employer wage, hour, or benefit obligations."
hr616-115,,,,,"The bill provides immigration relief for specific individuals and does not regulate private employer wage, hour, or benefit obligations."
s3759-111,,,,,"The bill concerns federal loan guarantee procedures for energy technologies and does not impose any obligations on private employers regarding wages, hours, or benefits."
hr1618-113,,,,,"The bill adjusts the income tax exclusion limit for employer-provided group term life insurance, which is a general tax policy change regarding employee compensation taxation rather than a regulation of private employer wage, hour, or benefit obligations or misconduct."
hr829-112,,,,,"The bill prohibits entities with seriously delinquent tax debts from obtaining federal contracts or grants, which is a matter of government procurement and tax administration rather than regulating private employer wage, hour, or benefit obligations."
hr3830-112,,,,,"The bill restricts the provision of defense articles and services to the Government of Iraq, which is a matter of international affairs and military assistance, not private employer wage, hour, or benefit obligations."
hr3308-115,,,,,"The bill directs an audit of Department of Veterans Affairs caregiver programs, which are government-administered benefits, and does not impose obligations on private non-governmental employers regarding wages, hours, or benefits."
hr4692-115,,,,,"The bill modifies boundaries of a coastal barrier resources system unit, which is a land management and environmental policy issue unrelated to private employer wage, hour, or benefit obligations."
hr1756-112,,,,,"The bill reauthorizes the National Oilheat Research Alliance and adjusts assessment rates on oilheat fuel; it does not regulate private employer wage, hour, or benefit obligations."
s1317-114,1.0,Wage Hour & Benefits,enforcement,pension,"Amends ERISA to impose new mandatory disclosure obligations on private employers as plan sponsors regarding retirement benefits, directly regulating employer conduct under pension laws."
hjres89-113,,,,,"The bill appropriates funds for federal employee salaries and establishes a congressional working group on deficit reduction; it does not regulate private employer wage, hour, or benefit obligations."
s3348-114,,,,,"The bill requires presidential candidates to disclose personal tax returns for election transparency purposes; it does not regulate private employer wage, hour, or benefit obligations."
hr952-113,,,,,"The bill provides a tax deferral for employment taxes for small businesses, which is a general tax administration measure rather than a regulation of private employer wage, hour, or benefit obligations or a tax credit tied to specific compliance behaviors."
hr412-112,,,,,"The bill concerns product safety standards and lead limits for off-highway vehicles under the Consumer Product Safety Improvement Act, which does not involve private employer wage, hour, or benefit obligations."
hr5789-114,,,,,"The bill directs the Department of the Interior to conduct a study of a historic site for potential National Park designation, which involves no private employer wage, hour, or benefit obligations."
hr6025-111,1.0,Wage Hour & Benefits,tax_credit_introduction,wage_hour,"The bill introduces a tax deduction for manufacturing businesses to fund employee job training and workforce development, which qualifies as a tax incentive tied to employer-provided job training under the wage and hour category."
hr56-112,,,,,"The bill establishes a government trust fund and task force for ecosystem restoration following the Deepwater Horizon oil spill, focusing on environmental remediation and government administration rather than private employer wage, hour, or benefit obligations."
hr3583-115,,,,,"The bill provides a general tax deduction for attorney fees in civil claims, which is a general tax policy provision unrelated to private employer wage, hour, or benefit obligations."
hr3453-113,1.0,Wage Hour & Benefits,enforcement,wage_hour,"The bill strengthens enforcement mechanisms for the Uniformed Services Employment and Reemployment Rights Act (USERRA), which imposes obligations on private employers regarding the reemployment and benefits of employees returning from military service, thereby regulating private employer conduct related to employment rights and benefits."
s182-112,,,,,"The bill prohibits federal funding and contracts for a specific non-profit organization (ACORN) and does not regulate private employer wage, hour, or benefit obligations."
hr4092-115,1.0,Wage Hour & Benefits,enforcement,wage_hour,"The bill establishes specific wage and working condition requirements for private agricultural employers hiring H-2C visa holders and includes penalties for failure to pay required wages or benefits, directly regulating private employer wage conduct."
s2915-114,,,,,"The bill focuses on transparency and accountability for federally funded research and development projects, requiring federal agencies to publish data on grants and contracts; it does not impose wage, hour, or benefit obligations on private employers."
s2266-112,,,,,"The bill focuses on immigration enforcement, information sharing between law enforcement agencies, and detention procedures, which does not involve private employer wage, hour, or benefit obligations."
s1902-112,,,,,"The bill authorizes a study of an archaeological site for potential National Park designation, which involves no private employer wage, hour, or benefit obligations."
hr5341-112,,,,,"The bill focuses on FDA postmarket risk identification and unique device identification systems for medical devices, which relates to product safety and regulatory compliance rather than private employer wage, hour, or benefit obligations."
s73-112,,,,,"The bill primarily concerns state-level waivers of ACA insurance market requirements and does not impose direct obligations on private employers regarding wage, hour, or benefit compliance."
s158-114,,,,,"The bill primarily regulates health insurance issuers and defines coverage status for individuals under the ACA, rather than imposing new mandatory obligations on private employers as plan sponsors under ERISA or regulating private employer wage/hour conduct."
hr3949-114,,,,,"The bill authorizes the Department of Veterans Affairs to provide additional educational assistance to veterans under the Post-9/11 GI Bill, which is a government benefit program and does not regulate private employer wage, hour, or benefit obligations."
s2050-115,,,,,"The bill amends the Livestock Indemnity Program to provide payments to agricultural producers for livestock losses, which is a government subsidy and disaster relief program unrelated to private employer wage, hour, or benefit obligations."
hr1846-115,,,,,"The bill reauthorizes law enforcement task forces to combat internet crimes against children and does not regulate private employer wage, hour, or benefit obligations."
hr3623-114,,,,,"The bill adjusts a personal income tax deduction for student loan interest for married couples, which is a general tax policy matter unrelated to private employer wage, hour, or benefit obligations."
s3633-112,,,,,"The bill concerns the conveyance of federal land to a municipal government for economic development and does not regulate private employer wage, hour, or benefit obligations."
hr7073-115,,,,,"The bill appropriates funds for border security infrastructure and does not regulate private employer wage, hour, or benefit obligations."
hr3034-112,,,,,"The bill authorizes EPA grants for environmental restoration projects in the San Francisco Bay and does not regulate private employer wage, hour, or benefit obligations."
s3122-112,,,,,"The bill extends a temporary suspension of duty on specific textile fibers, which is a matter of foreign trade and tariffs, not private employer wage, hour, or benefit obligations."
hr337-115,,,,,"The bill transfers public land jurisdiction to the Department of Veterans Affairs for cemetery use, which involves government administration of veterans' benefits rather than regulating private employer wage, hour, or benefit obligations."
hr5173-114,,,,,"The bill authorizes HUD grants to low-income families for housing modifications, which is a government-funded housing assistance program and does not impose wage, hour, or benefit obligations on private employers."
s2463-115,,,,,"The bill establishes a federal corporation for international development finance and foreign aid, which does not regulate private employer wage, hour, or benefit obligations."
s1160-115,,,,,"The bill amends the Consolidated Natural Resources Act to expand the geographic boundaries of a National Heritage Area, which is a public lands and historic preservation matter unrelated to private employer wage, hour, or benefit obligations."
hr338-116,,,,,"The bill addresses Thrift Savings Plan withdrawal options for federal employees during a government shutdown, which involves public-sector personnel management rather than private employer wage, hour, or benefit obligations."
hr2025-115,,,,,"The bill regulates drug approval processes and market exclusivity under the Federal Food, Drug, and Cosmetic Act, which does not involve private employer wage, hour, or benefit obligations."
hr6225-112,,,,,"The bill primarily addresses general tax policy, including capital gains, dividend rates, estate taxes, and individual deductions, without imposing specific obligations on private employers regarding wages, hours, or employee benefit plans."
hr3756-112,,,,,"The bill provides a tax deduction for individuals purchasing automobiles, which is a general tax policy measure unrelated to private employer wage, hour, or benefit obligations."
s587-114,,,,,"The bill regulates Department of Defense training methods for military personnel, which involves a government employer and does not impose wage, hour, or benefit obligations on private non-governmental employers."
s2279-113,,,,,"The bill repeals energy-related tax credits and lowers corporate income tax rates, which are general tax policy measures unrelated to private employer wage, hour, or benefit obligations."
sjres52-115,,,,,"The bill nullifies an FCC rule regarding internet service classification and net neutrality, which relates to telecommunications regulation and consumer affairs, not private employer wage, hour, or benefit obligations."
s2185-112,,,,,"The bill authorizes grants for sexual risk avoidance education programs and does not impose any obligations on private employers regarding wages, hours, or benefits."
hr1146-112,,,,,"The bill concerns U.S. foreign policy and withdrawal from the United Nations, involving no private employer wage, hour, or benefit obligations."
hr1556-113,,,,,"The bill addresses international tax treaty exploitation and withholding rules for foreign-controlled entities, which relates to corporate income tax compliance rather than private employer wage, hour, or benefit obligations."
s1486-114,1.0,Wage Hour & Benefits,tax_credit_introduction,wage_hour,"Introduces a tax credit for 'Patriot employers' that incentivizes private employers to meet specific wage thresholds (156% of FPL) and provide retirement benefits, directly linking tax incentives to employer wage and benefit conduct."
hr5387-112,,,,,"The bill suspends import duties on a specific chemical product, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
