bill_id,category_ids,category_labels,bill_type,bill_category,reason
hr5381-114,,,,,"The bill provides a tax credit to individual taxpayers for college preparation expenses, which is a general tax or family policy measure unrelated to private employer wage, hour, or benefit obligations."
s731-114,,,,,"The bill primarily addresses Social Security benefits and trust fund solvency, which are public assistance programs and government trust funds, not private employer wage, hour, or benefit obligations under FLSA, ERISA, or FMLA."
hr4323-114,,,,,"The bill focuses on environmental remediation and worker safety regulations for reopening abandoned mines under the Department of the Interior, rather than private employer wage, hour, or benefit obligations such as minimum wage, overtime, pensions, or health benefits."
hr2348-113,,,,,"The bill concerns housing finance reform and the management of government-owned shares in Fannie Mae and Freddie Mac, which are government-sponsored enterprises, not private employer wage, hour, or benefit obligations."
hr4714-113,,,,,"The bill regulates marketing practices and banking arrangements between financial institutions and institutions of higher education, focusing on consumer protection for students rather than private employer wage, hour, or benefit obligations."
hr115-114,,,,,"The bill restricts the operational scope of the Transportation Security Administration (TSA), a federal government agency, and does not impose wage, hour, or benefit obligations on private non-governmental employers."
s335-115,,,,,"The bill concerns the transfer of federal land leasing authority for oil and gas development to states, which is an energy and environmental policy issue unrelated to private employer wage, hour, or benefit obligations."
hr3065-112,,,,,"The bill concerns federal funding for public target ranges and wildlife restoration under the Pittman-Robertson Act, involving government land use and liability, not private employer wage, hour, or benefit obligations."
hr4385-113,,,,,"The bill focuses on designating health professional shortage areas and collecting data for public health planning under the Public Health Service Act; it does not impose obligations on private employers regarding wages, hours, or employer-sponsored benefit plans."
hr1314-113,,,,,"The bill amends the Endangered Species Act to establish procedures for settlements and litigation costs involving the Secretary of the Interior; it does not regulate private employer wage, hour, or benefit obligations."
s3110-114,,,,,"The bill focuses on energy development, revenue distribution to states, and federal land management, containing no provisions regulating private employer wage, hour, or benefit obligations."
s1197-113,,,,,"The bill is a National Defense Authorization Act that primarily authorizes appropriations for military activities, procurement, and personnel strengths for the Department of Defense and Department of Energy; it does not regulate private employer wage, hour, or benefit obligations."
s1364-114,,,,,"The bill adjusts Medicaid rebate requirements for generic drug prices, which constitutes a government reimbursement rate adjustment rather than a regulation of private employer wage, hour, or benefit obligations."
hr5472-112,,,,,"The bill suspends duties on specific chemical imports, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr5063-111,,,,,"The bill directs the Secretary of Defense to establish a task force for military body armor research and procurement, which involves government military operations rather than private employer wage, hour, or benefit obligations."
hr4738-113,,,,,"The bill focuses on transportation safety standards for hazardous material tank cars and does not regulate private employer wage, hour, or benefit obligations."
s1359-114,,,,,"The bill regulates consumer product warranty disclosure methods under the Magnuson-Moss Warranty Act, which concerns consumer protection and product labeling rather than private employer wage, hour, or benefit obligations."
hr6195-112,,,,,"The bill focuses on criminal penalties for illegal gun trafficking and regulatory requirements for firearms dealers, which does not involve private employer wage, hour, or benefit obligations."
s1812-113,,,,,"The bill appropriates funds for hiring and equipping federal Customs and Border Protection officers and building port infrastructure; it concerns government employee pay and public-sector operations, not private employer wage, hour, or benefit obligations."
s1019-115,,,,,"The bill is a private relief act for an individual (Luis Barrios) and does not regulate private employer wage, hour, or benefit obligations."
s131-113,,,,,"The bill amends Title 38 to expand reproductive assistance and adoption benefits provided by the Department of Veterans Affairs to veterans and their spouses; it does not regulate private employer wage, hour, or benefit obligations."
hr102-114,,,,,"The bill establishes a general database for corporate crimes and enforcement actions but does not substantively regulate private employer wage, hour, or benefit obligations, nor does it introduce tax credits related to such obligations."
hr2852-113,,,,,"The bill addresses age discrimination and retaliation standards under the ADEA and other civil rights statutes, which falls outside the specific scope of wage, hour, and benefit obligations (such as FLSA, WARN, ERISA, or FMLA) defined for this category."
hr969-113,,,,,"The bill prohibits conditioning health care provider licensure on participation in health plans, which regulates state licensing requirements and provider access rather than imposing obligations on private employers regarding their employee wage, hour, or benefit plans."
s3177-115,,,,,"The bill concerns the governance structure of the Financial Stability Oversight Council and insurance regulation, not private employer wage, hour, or benefit obligations."
s228-112,,,,,"The bill focuses on environmental protection and climate change policy by preempting federal and state regulations on greenhouse gas emissions; it does not address private employer wage, hour, or benefit obligations."
s472-115,,,,,"The bill concerns international trade policy and the lifting of the embargo on Cuba, which does not involve private employer wage, hour, or benefit obligations."
hr4314-114,,,,,"The bill focuses on international counterterrorism, border security, and foreign aid suspension, containing no provisions regulating private employer wage, hour, or benefit obligations."
hr5099-114,,,,,"The bill authorizes the Department of Veterans Affairs to accept donations for facility construction, which is a government appropriations and infrastructure matter, not a regulation of private employer wage, hour, or benefit obligations."
s3753-111,,,,,"The bill primarily addresses the financing and administration of state unemployment compensation programs and federal-state agreements for short-time compensation, which are public assistance programs rather than private employer wage, hour, or benefit obligations."
hr4896-114,,,,,"The bill amends the Agricultural Act to adjust calculation methods for the Dairy Margin Protection Program, a federal subsidy program for farmers; it does not regulate private employer wage, hour, or benefit obligations."
hr5750-115,,,,,"The bill imposes visa bonding requirements on nonimmigrant aliens and establishes a government enforcement fund, but does not regulate private employer wage, hour, or benefit obligations."
sjres1-113,,,,,"The bill proposes a constitutional amendment to balance the federal budget and restrict tax increases, which concerns government fiscal policy rather than private employer wage, hour, or benefit obligations."
s1993-112,,,,,"The bill awards a Congressional Gold Medal to Lena Horne and does not regulate private employer wage, hour, or benefit obligations."
hr3302-113,,,,,"The bill designates a VA medical center name, which is a congressional tribute and does not regulate private employer wage, hour, or benefit obligations."
hr709-113,,,,,"The bill authorizes the Secretary of the Army to manage Asian carp threats in the Mississippi River, which is an environmental and infrastructure issue involving federal agencies, not private employer wage, hour, or benefit obligations."
s428-112,,,,,"The bill establishes an Office of the Inspector General for the Senate to audit and investigate Senate programs and operations, which involves government internal oversight rather than regulating private employer wage, hour, or benefit obligations."
s3419-112,1.0,Wage Hour & Benefits,enforcement,wage_hour,"The bill amends the WARN Act to impose a new mandatory obligation on private employers ordering plant closings to offer employees the opportunity to purchase the facility through an ESOP or worker-owned cooperative, directly regulating employer conduct regarding mass layoffs and plant closings."
s2376-114,,,,,"The bill appropriates funds for witness protection programs administered by state, local, and tribal governments; it does not regulate private employer wage, hour, or benefit obligations."
s3647-112,,,,,"The bill addresses sexual assault prevention and response within the U.S. Armed Forces, which is a government entity; it does not regulate private employer wage, hour, or benefit obligations."
hr2802-114,,,,,"The bill prohibits the federal government from discriminating against persons based on religious beliefs regarding marriage; it does not regulate private employer wage, hour, or benefit obligations."
hr3862-115,,,,,"The bill appropriates funding for the National Health Service Corps, a federal program to recruit and retain health professionals in underserved areas; it does not regulate private employer wage, hour, or benefit obligations."
hr690-112,,,,,"The bill concerns the transfer of federal government property and the relocation of a federal agency (FTC), involving no private employer wage, hour, or benefit obligations."
s1561-114,,,,,"The bill clarifies the definition of captive insurers and their tax/regulatory status under the Nonadmitted and Reinsurance Reform Act, which relates to insurance industry regulation and state taxation rather than private employer wage, hour, or benefit obligations."
s1277-112,,,,,"The bill modifies tax credits for biodiesel production, which is an energy and environmental policy measure unrelated to private employer wage, hour, or benefit obligations."
hr544-112,,,,,"The bill addresses mortgage foreclosure protections for servicemembers under the Servicemembers Civil Relief Act, which regulates financial institutions and lenders rather than imposing wage, hour, or benefit obligations on private employers."
hr4251-113,,,,,"The bill establishes a federal surveillance system for traumatic brain injuries through the CDC and authorizes grants for research; it does not impose obligations on private employers regarding wages, hours, or employee benefit plans."
hr638-114,,,,,"The bill regulates FEMA's recoupment of disaster assistance from recipients, which is a matter of federal administrative procedure and disaster relief policy, not private employer wage, hour, or benefit obligations."
hr1947-114,,,,,"The bill establishes a trust fund to enforce international trade agreements and fund foreign assistance programs; it does not regulate private employer wage, hour, or benefit obligations."
s1580-113,,,,,"The bill regulates per diem payments from the Department of Veterans Affairs to service providers for homeless veterans, focusing on building safety and licensing compliance rather than private employer wage, hour, or benefit obligations."
s305-115,,,,,"The bill concerns the display of the U.S. flag on National Vietnam War Veterans Day and does not regulate private employer wage, hour, or benefit obligations."
hr4997-114,,,,,"The bill amends the Home Mortgage Disclosure Act to adjust record-keeping requirements for depository institutions regarding mortgage loans, which relates to financial regulation and consumer credit rather than private employer wage, hour, or benefit obligations."
hr273-112,,,,,"The bill amends the Housing Act of 1949 to revise definitions of rural areas for housing assistance purposes, which does not involve private employer wage, hour, or benefit obligations."
hr3178-115,,,,,"The bill adjusts Medicare Part B payment rates and coverage rules for home infusion therapy and dialysis services, which constitutes setting government reimbursement rates rather than regulating private employer wage, hour, or benefit obligations."
s1984-112,,,,,"The bill establishes a commission to study child abuse and neglect fatalities, which is a public health and safety issue unrelated to private employer wage, hour, or benefit obligations."
s2971-111,,,,,"The bill authorizes activities and funding for the Department of State and addresses federal employee compensation (Foreign Service bonuses) and government retirement systems, which are excluded as they involve public-sector entities rather than private employer wage, hour, or benefit obligations."
s1546-112,,,,,"The bill authorizes programs and structures for the Department of Homeland Security, focusing on federal agency operations, procurement, and government employee management, rather than regulating private employer wage, hour, or benefit obligations."
hr2447-113,,,,,"The bill directs the development of a national manufacturing competitiveness strategic plan and focuses on industrial policy, research, and workforce development goals; it does not impose specific wage, hour, or benefit obligations on private employers, nor does it introduce tax credits tied to such obligations."
hr5018-111,,,,,"The bill focuses on improving oversight of the single audit process for federal agencies and recipients of federal funds, which is a matter of government operations and administrative accountability, not private employer wage, hour, or benefit obligations."
s4016-111,,,,,"The bill focuses on environmental protection, water quality, and toxic contamination reduction in the Columbia River Basin and Flathead River, involving the EPA and federal grants rather than private employer wage, hour, or benefit obligations."
s2685-115,,,,,"The bill modifies eligibility requirements for USDA direct farm ownership loans, which are government lending programs, and does not regulate private employer wage, hour, or benefit obligations."
s3622-112,,,,,"The bill addresses prescription drug price-gouging and market shortages, which relates to consumer protection and healthcare costs, but does not impose obligations on private employers regarding wages, hours, or employee benefit plans."
hr3539-114,,,,,"The bill provides tax credits for clinical testing expenses related to infectious disease drugs and diagnostic devices, which is a general tax incentive for pharmaceutical and medical device innovation rather than a regulation of private employer wage, hour, or benefit obligations."
hr4755-111,,,,,"The bill focuses on environmental protection and water quality in the Great Lakes, involving federal agency coordination and appropriations, with no provisions regulating private employer wage, hour, or benefit obligations."
hr1866-115,,,,,"The bill removes tax credits for biodiesel and alternative fuels derived from animal fats, which is a general energy and environmental tax policy matter unrelated to private employer wage, hour, or benefit obligations."
s1066-113,,,,,"The bill concerns federal student loan consolidation and interest rates administered by the Department of Education, which is a government lending program and not a private employer wage, hour, or benefit obligation."
hr3963-112,,,,,"The bill suspends duties on a specific chemical import (Acid Blue 264) under the Harmonized Tariff Schedule, which relates to foreign trade and tariffs rather than private employer wage, hour, or benefit obligations."
hr489-115,,,,,"The bill prohibits the U.S. government from collecting information or maintaining registries based on religious affiliation, which is a civil rights and privacy issue unrelated to private employer wage, hour, or benefit obligations."
s1803-115,,,,,"The bill focuses on amending the Controlled Substances Act to facilitate marijuana research and commercial production, which does not involve private employer wage, hour, or benefit obligations."
hr3389-113,,,,,"The bill concerns the disposition of civil penalties collected by the Consumer Financial Protection Bureau, which relates to consumer financial protection and government fund management, not private employer wage, hour, or benefit obligations."
hr1144-112,,,,,"The bill focuses on federal government transparency, advisory committee appointments, and presidential records management, which are matters of government operations and do not impose wage, hour, or benefit obligations on private non-governmental employers."
s647-112,,,,,"The bill concerns the conveyance of federal mineral rights and land transfers involving the Northern Cheyenne Indian Tribe and a private partnership, which falls under public lands and natural resources policy rather than private employer wage, hour, or benefit obligations."
s2731-113,,,,,"The bill amends Medicare secondary payer rules regarding workers' compensation settlements, which regulates government reimbursement priorities and insurance coordination rather than imposing direct wage, hour, or benefit obligations on private employers."
s817-112,,,,,"The bill concerns administrative law and regulatory procedures for federal agencies, specifically amending the Unfunded Mandates Reform Act to include independent regulatory agencies; it does not regulate private employer wage, hour, or benefit obligations."
hr2887-112,,,,,"The bill primarily extends funding and authorizes appropriations for federal surface and air transportation programs, safety initiatives, and research, without imposing new wage, hour, or benefit obligations on private employers."
s3706-115,,,,,"The bill directs a threat and operational analysis of U.S. ports of entry by Customs and Border Protection, focusing on border security and government operations rather than private employer wage, hour, or benefit obligations."
s3170-114,,,,,"The bill regulates the personnel management, performance appraisal, and disciplinary actions of federal employees within the Department of Veterans Affairs, which is a government agency, not a non-governmental employer."
hr3006-113,,,,,"The bill authorizes a land exchange between the federal government and a private entity for wildlife refuge purposes, containing no provisions regulating private employer wage, hour, or benefit obligations."
s1067-112,,,,,"The bill directs the Department of Energy to conduct research and development to reduce nuclear reactor costs, which is a federal government program and does not regulate private employer wage, hour, or benefit obligations."
s1940-113,,,,,"The bill adjusts Medicaid reimbursement rates for non-emergency medical transportation services, which constitutes a government reimbursement policy rather than a regulation of private employer wage, hour, or benefit obligations."
s3404-112,,,,,"The bill reorganizes federal agencies within the Department of Energy and Department of the Interior regarding oil and gas leasing and safety enforcement; it does not regulate private employer wage, hour, or benefit obligations."
s2087-112,,,,,"The bill amends Department of Defense procurement requirements regarding the definition of 'produced' for specialty metals (Buy American requirements), which relates to federal government purchasing policy rather than private employer wage, hour, or benefit obligations."
s2942-112,,,,,"The bill extends a temporary suspension of duty on cerium sulfide pigments, which is a trade and tariff measure unrelated to private employer wage, hour, or benefit obligations."
hr6204-112,,,,,"The bill imposes examination fees on investment advisers to fund SEC regulatory activities, which is a financial services regulation matter unrelated to private employer wage, hour, or benefit obligations."
hr565-113,,,,,"The bill focuses on public health education, awareness, and risk assessment for cardiomyopathy in schools, directed at the HHS and CDC, rather than regulating private employer wage, hour, or benefit obligations."
s935-113,,,,,"The bill regulates the Department of Veterans Affairs' processing of disability claims and benefit payments, which are government-administered programs, not private employer wage, hour, or benefit obligations."
hr5085-113,,,,,"The bill directs the USPS to issue a commemorative stamp and transfer proceeds to charitable organizations supporting military families; it does not regulate private employer wage, hour, or benefit obligations."
s14-116,,,,,"The bill authorizes additional federal district court judgeships in Florida, which is a judicial administration matter and does not regulate private employer wage, hour, or benefit obligations."
hr3201-114,,,,,"The bill focuses on immigration integration, citizenship assistance grants, and naturalization requirements, which are matters of immigration policy and government funding rather than private employer wage, hour, or benefit obligations."
hr4041-114,,,,,"The bill focuses on education policy, specifically integrating computer programming into elementary and secondary school curricula and funding teacher education programs, which does not involve private employer wage, hour, or benefit obligations."
s2780-114,,,,,"The bill concerns national security and the transfer of detainees at Guantanamo Bay, involving only government entities (Department of Defense) and not private employer wage, hour, or benefit obligations."
hr1340-114,,,,,"The bill focuses on international affairs, foreign policy, and human rights regarding violence against women globally, involving the Department of State and USAID, rather than regulating private employer wage, hour, or benefit obligations."
hr5442-115,,,,,"The bill concerns legislative procedures for executive rescissions of federal appropriations and does not regulate private employer wage, hour, or benefit obligations."
s335-116,,,,,"The bill concerns federal enforcement of sanctions compliance against a foreign corporation (ZTE) by the Department of Commerce, which does not involve private employer wage, hour, or benefit obligations."
hr1359-113,,,,,"The bill concerns the disclosure of transportation costs for Members of Congress and their staff provided by the Department of Defense, which involves government entities and public-sector travel rather than private employer wage, hour, or benefit obligations."
hr1748-114,,,,,"The bill focuses on disaster relief funding incentives for states to adopt building codes, which is a matter of emergency management and state/local government operations, not private employer wage, hour, or benefit obligations."
hr5040-114,,,,,"The bill provides tax credits for residential solar energy installations, which is a general energy and tax policy measure unrelated to private employer wage, hour, or benefit obligations."
s2657-112,,,,,"The bill extends a temporary suspension of duty on a specific chemical product, which is a trade and tariff measure unrelated to private employer wage, hour, or benefit obligations."
hr5536-112,,,,,"The bill suspends import duties on specific textile fabrics, which is a trade policy measure unrelated to private employer wage, hour, or benefit obligations."
s1216-116,,,,,"The bill extends depreciation rules for property used on Indian reservations, which is a general business investment tax provision unrelated to private employer wage, hour, or benefit obligations."
hr2230-115,,,,,"The bill concerns the placement of a statue in the U.S. Capitol and does not regulate private employer wage, hour, or benefit obligations."
hr847-112,,,,,"The bill regulates telecommunications carriers regarding the disclosure of call location information to law enforcement for emergency response, which does not involve private employer wage, hour, or benefit obligations."
hr4771-113,,,,,"The bill regulates the classification and labeling of anabolic steroids under the Controlled Substances Act, which is a matter of drug enforcement and public health, not private employer wage, hour, or benefit obligations."
s2627-112,,,,,"The bill adjusts import duties on a chemical substance (fludioxonil) and does not regulate private employer wage, hour, or benefit obligations."
hr5539-114,,,,,"The bill addresses tax treatment of partnership capital contributions, which is a general business tax provision unrelated to private employer wage, hour, or benefit obligations."
hr5501-113,,,,,"The bill establishes a grant program for secondary education regarding the Constitution and does not regulate private employer wage, hour, or benefit obligations."
hr1687-115,,,,,"The bill adjusts individual income tax deductions for members of the Armed Forces Reserve components, which is a matter of personal tax policy and military service benefits, not private employer wage, hour, or benefit obligations."
hr3301-115,,,,,"The bill addresses federal copyright protection and licensing for pre-1972 sound recordings, which is an intellectual property issue unrelated to private employer wage, hour, or benefit obligations."
hr6373-112,,,,,"The bill primarily addresses immigration policy and administrative procedures for H-2A visas, transferring program administration from the Department of Labor to the Department of Agriculture; it does not impose new wage, hour, or benefit obligations on private employers."
hr2113-112,,,,,"The bill focuses on transportation infrastructure funding and maintenance on federal lands, parks, and Indian reservations, which does not involve private employer wage, hour, or benefit obligations."
s1973-112,,,,,"The bill addresses gun trafficking, criminal penalties, and ATF enforcement authority, which are unrelated to private employer wage, hour, or benefit obligations."
s1739-113,,,,,"The bill establishes energy efficiency standards and reporting requirements for grid-enabled water heaters under the Energy Policy and Conservation Act, which relates to energy conservation and product regulation rather than private employer wage, hour, or benefit obligations."
hr6224-111,,,,,"The bill primarily focuses on federal cancer research initiatives, clinical trial standards, and coverage expansions under Medicare and Medicaid, which are government-administered programs rather than obligations imposed on private employers regarding their employee benefit plans or wage/hour compliance."
hr1742-116,,,,,"The bill provides loan guarantees for battery storage technologies through the Department of Energy, which is an energy policy and government lending measure that does not regulate private employer wage, hour, or benefit obligations."
hr6322-111,,,,,"The bill makes permanent a tax deduction for mortgage insurance premiums for individuals, which is a general housing finance and tax policy measure unrelated to private employer wage, hour, or benefit obligations."
s1940-112,,,,,"The bill focuses on the National Flood Insurance Program, FEMA regulations, and flood insurance premiums, which are government-administered insurance programs and do not regulate private employer wage, hour, or benefit obligations."
hr2411-113,,,,,"The bill prohibits the federal government from contracting with entities convicted of fraud or tax evasion, which relates to government procurement and general criminal conduct rather than private employer wage, hour, or benefit obligations."
s774-114,,,,,"The bill regulates federal financial institutions examination procedures and appeals processes for depository institutions, which does not involve private employer wage, hour, or benefit obligations."
s2223-112,,,,,"The bill addresses banking regulations and the Volcker Rule regarding proprietary trading, which does not involve private employer wage, hour, or benefit obligations."
hr959-112,,,,,"The bill concerns immigration policy, specifically the Visa Waiver Program and border security, and does not regulate private employer wage, hour, or benefit obligations."
s3426-114,,,,,"The bill regulates the sale of non-performing loans by government-sponsored enterprises and imposes foreclosure restrictions on loan purchasers, which are financial institutions acting in a lending capacity rather than private employers subject to wage, hour, or benefit obligations under FLSA, ERISA, or FMLA."
hr3207-113,,,,,"The bill addresses eligibility criteria for veterans' compensation administered by the Department of Veterans Affairs, which is a government benefit program rather than a private employer wage, hour, or benefit obligation."
s3317-111,,,,,"The bill authorizes appropriations for foreign aid and disaster relief in Haiti, which does not regulate private employer wage, hour, or benefit obligations."
hr3849-112,,,,,"The bill regulates mortgage lending practices and licensing for manufactured home sales under the S.A.F.E. Act and Truth in Lending Act, which are consumer financial protection issues rather than private employer wage, hour, or benefit obligations."
s604-112,,,,,"The bill amends Medicare (a federal government program) to expand coverage for mental health services, rather than imposing obligations on private employers regarding their wage, hour, or benefit plans."
hr838-113,,,,,"The bill provides grants to states to prevent racial profiling by law enforcement officers, which involves government conduct and public safety rather than private employer wage, hour, or benefit obligations."
s306-114,,,,,"The bill focuses on education savings accounts (529 plans and Coverdell ESAs) and public school funding, which are general tax and education policy matters unrelated to private employer wage, hour, or benefit obligations."
hr3925-114,,,,,"The bill provides federal student loan forgiveness for school principals, which is a government benefit program and does not impose obligations on private employers regarding wages, hours, or benefits."
s2528-112,,,,,"The bill suspends duties on a specific chemical import, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr4622-111,,,,,"The bill imposes criminal penalties on federal law enforcement officers for alien smuggling, which involves government employees rather than private non-governmental employers and does not address wage, hour, or benefit obligations."
s650-115,,,,,"The bill focuses on providing education and training regarding general federal income tax credits (specifically for research and development) to small businesses, which constitutes general tax policy and business support rather than regulating private employer wage, hour, or benefit obligations."
hr3741-114,,,,,"The bill establishes a commission to verify Iranian nuclear compliance, which is an international affairs matter unrelated to private employer wage, hour, or benefit obligations."
s2400-113,,,,,"The bill focuses on federal agency structure, grant programs, and research related to emergency medical services (EMS), and establishes a trust fund financed by taxpayer designations rather than imposing obligations on private employers regarding wages, hours, or employee benefit plans."
s1321-115,1.0,Wage Hour & Benefits,enforcement,pension,"Amends ERISA to modify fiduciary standards and prohibited transaction exemptions for investment advice in employer-sponsored retirement plans, directly regulating private employer obligations regarding pension assets."
s3666-112,,,,,"The bill amends the Animal Welfare Act to modify licensing definitions for animal exhibitors, which is unrelated to private employer wage, hour, or benefit obligations."
s401-114,,,,,"The bill amends Federal Rules of Civil Procedure regarding attorney sanctions and lawsuit abuse, which does not regulate private employer wage, hour, or benefit obligations."
s221-112,,,,,"The bill primarily extends a tax credit for health insurance costs for individuals receiving Trade Adjustment Assistance or PBGC pensions, which is a general tax/family policy measure rather than a regulation of private employer wage, hour, or benefit obligations."
hr230-114,,,,,"The bill authorizes a federal environmental restoration project in Florida and does not regulate private employer wage, hour, or benefit obligations."
hr1976-114,,,,,"The bill focuses on international nuclear disarmament treaties and government-led economic conversion programs, rather than regulating private employer wage, hour, or benefit obligations."
hr4506-111,,,,,"The bill authorizes the appointment of bankruptcy judges and adjusts filing fees, which relates to the federal judicial system and court administration rather than private employer wage, hour, or benefit obligations."
s2144-115,,,,,"The bill addresses immigration status and work authorization for aliens under Temporary Protected Status, which is a matter of federal immigration law and government policy, not private employer wage, hour, or benefit obligations."
hr178-112,,,,,"The bill addresses military Survivor Benefit Plan annuities and veterans' dependency compensation, which are government-administered benefits for military personnel and their families, not private employer wage, hour, or benefit obligations."
hr1107-115,,,,,"The bill concerns public land management, conservation, and land transfers in Nevada, and does not regulate private employer wage, hour, or benefit obligations."
s2938-111,,,,,"The bill terminates authority under the Troubled Asset Relief Program (TARP) and adjusts the public debt limit, which are macroeconomic and financial stabilization measures unrelated to private employer wage, hour, or benefit obligations."
s2956-114,,,,,"The bill is an appropriations measure funding federal agencies (USDA, FDA) and public assistance programs (SNAP, WIC), which do not regulate private employer wage, hour, or benefit obligations."
s3921-111,,,,,"The bill regulates pharmaceutical approval processes and clinical trial ethics under the FDA, not private employer wage, hour, or benefit obligations."
s663-112,,,,,"The bill is a private relief act for an individual, not legislation regulating private employer wage, hour, or benefit obligations."
hr1396-115,,,,,"The bill addresses the enforceability of arbitration agreements in commercial contracts generally, rather than imposing specific obligations on private employers regarding wages, hours, pensions, or health benefits; it does not regulate employer misconduct under FLSA, ERISA, WARN, or FMLA."
hr4669-111,,,,,"The bill adjusts Medicare payment rates and eligibility for electronic health record incentive payments for hospitals in U.S. territories, which constitutes government reimbursement policy rather than regulation of private employer wage, hour, or benefit obligations."
hr3138-113,,,,,"The bill addresses environmental emission limits for electric utility steam generating units and does not regulate private employer wage, hour, or benefit obligations."
hr1835-115,,,,,"The bill concerns U.S. contributions to the United Nations and prohibits payments if the UN imposes taxes on U.S. persons; it does not regulate private employer wage, hour, or benefit obligations."
s1601-113,,,,,"The bill concerns FEMA flood insurance rating methodologies for residential structures and does not regulate private employer wage, hour, or benefit obligations."
hr801-116,1.0,Wage Hour & Benefits,tax_credit_introduction,wage_hour,"Introduces a tax credit for private employers who retain reservists, incentivizing compliance with USERRA obligations regarding job reinstatement and benefits continuation for employees called to military service."
hr3661-114,,,,,"The bill concerns funding for a third-party monitoring program in the Northeast Multispecies Fishery and does not regulate private employer wage, hour, or benefit obligations."
s3958-111,,,,,"The bill allows states to waive certain ACA health insurance coverage requirements for exchanges and qualified health plans, primarily regulating state-level insurance market structures rather than imposing direct obligations on private employers regarding their group health or welfare benefit plans under ERISA."
hr1961-115,,,,,"The bill concerns the conveyance and exchange of federal and state lands for off-highway vehicle recreation in Utah, involving no private employer wage, hour, or benefit obligations."
s792-114,,,,,"The bill focuses on international affairs, specifically imposing and expanding economic sanctions against Iran regarding nuclear weapons and terrorism; it does not regulate private employer wage, hour, or benefit obligations."
hr791-116,,,,,"The bill addresses federal appropriations and legislative procedures to prevent government shutdowns, which does not involve regulating private employer wage, hour, or benefit obligations."
s1121-114,,,,,"The bill addresses animal cruelty (soring of horses) and USDA enforcement procedures, which does not involve private employer wage, hour, or benefit obligations."
hr2856-116,,,,,"The bill prohibits federal Medicaid funding for administrative costs related to unauthorized immigrants, which is a matter of government reimbursement rates and public program eligibility, not private employer wage, hour, or benefit obligations."
hr170-113,,,,,"The bill concerns occupational safety and health recordkeeping under OSHA, which falls under workplace safety misconduct rather than wage, hour, or benefit obligations such as FLSA, WARN, ERISA, or FMLA."
hr1132-113,,,,,"The bill directs federal agencies (VA and DoD) to share personnel records for veterans' counseling services; it does not regulate private employer wage, hour, or benefit obligations."
hr4575-111,,,,,"The bill authorizes grants for the creation of open educational resources and textbooks, which is an education policy matter unrelated to private employer wage, hour, or benefit obligations."
hr1459-116,,,,,"The bill concerns international law enforcement cooperation and training between the U.S. and Israel, which does not involve private employer wage, hour, or benefit obligations."
hr3009-114,,,,,"The bill concerns immigration enforcement and funding for state and local governments, not private employer wage, hour, or benefit obligations."
hr386-114,,,,,"The bill provides federal student loan forgiveness for teachers, which is a government benefit program and does not regulate private employer wage, hour, or benefit obligations."
s3458-111,,,,,"The bill focuses on improving the SBA's Section 8(a) program for socially and economically disadvantaged small businesses, including net worth limits, graduation transitions, and a surety bond pilot program; it does not regulate private employer wage, hour, or benefit obligations."
hr5619-114,,,,,"The bill concerns immigration enforcement and the detention of non-citizens charged with violent crimes, which does not involve private employer wage, hour, or benefit obligations."
hr4917-114,,,,,"The bill terminates the federal Essential Air Service program and adjusts FAA fee deposits; it does not regulate private employer wage, hour, or benefit obligations."
hr1127-113,,,,,"The bill directs the President to develop a national manufacturing strategy and conduct surveys on manufacturing competitiveness and employment; it does not impose any direct wage, hour, or benefit obligations on private employers."
s3405-111,,,,,"The bill focuses on eliminating tax deductions and credits for oil and gas companies and imposing an excise tax on production; it does not regulate private employer wage, hour, or benefit obligations."
s1313-113,,,,,"The bill concerns U.S. contributions to and oversight of the United Nations, an international organization, and does not regulate private employer wage, hour, or benefit obligations."
hr5661-114,,,,,"The bill establishes a revolving fund for the Architect of the Capitol, a congressional agency, and does not regulate private employer wage, hour, or benefit obligations."
s2512-112,,,,,"The bill suspends duties on Captan, a fungicide, which relates to foreign trade and tariffs rather than private employer wage, hour, or benefit obligations."
hr3231-114,,,,,"The bill addresses discrimination protections for interns within the Federal Government, which involves public-sector employees rather than private employer wage, hour, or benefit obligations."
hr3263-114,,,,,"The bill expands federal loan guarantees for battery storage technologies, which is an energy policy measure and does not regulate private employer wage, hour, or benefit obligations."
hr95-113,,,,,"The bill terminates taxpayer financing for presidential election campaigns and transfers funds to the Treasury to reduce the deficit; it does not regulate private employer wage, hour, or benefit obligations."
hr220-113,,,,,"The bill restricts the U.S. Treasury's authority to mint high-value coins, which is a matter of monetary policy and federal finance, not private employer wage, hour, or benefit obligations."
hr2630-113,,,,,"The bill directs the GAO to report on the implementation of immigration laws and their impact on wages, but it does not directly regulate private employer wage, hour, or benefit obligations or impose new compliance requirements on employers."
hr4616-115,1.0,Wage Hour & Benefits,enforcement,healthcare,"The bill suspends the ACA employer mandate, which is a statutory obligation requiring private employers to provide health insurance coverage to their employees, thereby directly altering private employer healthcare benefit obligations."
hr1809-115,,,,,"The bill focuses on juvenile justice reform, delinquency prevention, and federal grant administration for state programs, which does not involve private employer wage, hour, or benefit obligations."
