bill_id,category_ids,category_labels,bill_type,reason
hr6468-111,,,,"The bill focuses on federal housing assistance contracts and public housing agency operations, not on private employer wage, hour, or benefit obligations."
hr5205-114,,,,"The bill regulates consumer product labeling and safety under the Federal Hazardous Substances Act, which does not involve private employer wage, hour, or benefit obligations."
hr4448-113,,,,"The bill concerns international affairs, foreign aid sanctions, and aviation security regarding passport verification, with no relation to private employer wage, hour, or benefit obligations."
hr4850-111,,,,"The bill offers a general tax credit for job creation and business investment, which is explicitly excluded as it incentivizes hiring decisions rather than regulating private employer wage, hour, or benefit compliance obligations."
s1234-113,,,,"The bill addresses state versus federal regulatory authority over hydraulic fracturing on federal lands, which is an environmental and energy policy issue unrelated to private employer wage, hour, or benefit obligations."
hr1334-113,,,,"The bill establishes a grant program for teacher preparation and retention in public schools, which involves government-funded educational initiatives rather than regulating private employer wage, hour, or benefit obligations."
hr608-116,,,,"The bill directs federal agencies to develop best practices for school resource officer education, which does not regulate private employer wage, hour, or benefit obligations."
hr2302-113,,,,"The bill adjusts Medicare payment rates and eligibility verification procedures for hospice care, which constitutes government reimbursement policy rather than regulation of private employer wage, hour, or benefit obligations."
hr5266-114,,,,"The bill addresses information disclosure regarding VA disability compensation deductions for military separation pay, which involves government benefits and military personnel rather than private employer wage, hour, or benefit obligations."
s2134-112,,,,"The bill addresses the classification, retirement, and veterinary care of military working dogs under the Department of Defense, which involves government operations and animal welfare rather than private employer wage, hour, or benefit obligations."
s2754-113,,,,"The bill focuses on lobbying disclosure and campaign finance regulations, which are unrelated to private employer wage, hour, or benefit obligations."
hr1340-113,,,,"The bill authorizes grants for job training and support services for urban youth, which constitutes a workforce development program rather than a regulation of private employer wage, hour, or benefit obligations."
hr7118-115,,,,"The bill addresses law enforcement conduct and the use of force by government actors, not private employer wage, hour, or benefit obligations."
s1397-112,,,,"The bill provides a tax credit for investment in offshore wind facilities, which is a general business investment incentive unrelated to private employer wage, hour, or benefit obligations."
hr1756-116,,,,"The bill regulates auto insurance underwriting practices under the Fair Credit Reporting Act, which does not involve private employer wage, hour, or benefit obligations."
hr139-112,,,,"The bill designates lands in Alaska as wilderness and does not regulate private employer wage, hour, or benefit obligations."
s24-116,,,,"The bill addresses compensation for federal and District of Columbia government employees during appropriations lapses, which involves public-sector entities rather than non-governmental employers."
s191-112,,,,"The bill directs the Department of Homeland Security to study emergency communications and review FEMA grant programs, which involves government operations and disaster relief rather than regulating private employer wage, hour, or benefit obligations."
s2006-112,,,,"The bill regulates toll rates on surface transportation facilities and does not impose any obligations on private employers regarding wages, hours, or employee benefits."
s2877-114,,,,"The bill appropriates Department of Defense funds for state drug interdiction activities, which is a national security and law enforcement matter unrelated to private employer wage, hour, or benefit obligations."
hr5241-113,,,,"The bill addresses U.S. foreign policy regarding the recognition of Russia's annexation of Crimea and does not involve private employer wage, hour, or benefit obligations."
hr5950-111,,,,"The bill adjusts Medicare reimbursement rules regarding inpatient status for skilled nursing facility coverage, which sets government payment rates rather than regulating private employer wage, hour, or benefit obligations."
s926-112,,,,"The bill prohibits offshore oil and gas drilling in specific Atlantic planning areas, which is an energy and environmental regulation matter, not a private employer wage, hour, or benefit obligation."
hr4978-114,,,,"The bill focuses on Medicaid reimbursement methodologies, drug rebates to state programs, and GAO reporting on neonatal abstinence syndrome, which are government healthcare administration issues rather than private employer wage, hour, or benefit obligations."
hr196-116,,,,"The bill addresses voting rights restoration for individuals released from incarceration and does not regulate private employer wage, hour, or benefit obligations."
s1351-115,,,,"The bill focuses on designating health professional shortage areas and studying access to general surgery services, which relates to public health policy and workforce distribution rather than regulating private employer wage, hour, or benefit obligations."
s653-112,,,,"The bill provides disaster relief interest waivers for small business loans administered by the SBA, which is a government lending and disaster relief measure, not a regulation of private employer wage, hour, or benefit obligations."
hr1383-115,,,,"The bill addresses recognition, burial rights, and pension eligibility for veterans of the Korean Constabulary through government actions and international diplomacy, rather than regulating private employer wage, hour, or benefit obligations."
s2785-114,,,,"The bill focuses on tribal jurisdiction, criminal justice grants, and substance abuse prevention programs, which do not involve private employer wage, hour, or benefit obligations."
hr5488-114,,,,"The bill addresses voting access and polling place standards under the Help America Vote Act, which is unrelated to private employer wage, hour, or benefit obligations."
s3541-112,,,,"The bill amends the Housing Act of 1949 to revise census data and population requirements for defining rural areas for farm housing assistance, which does not involve private employer wage, hour, or benefit obligations."
s1024-113,,,,"The bill concerns offshore energy leasing, map revisions, and revenue distribution for the Outer Continental Shelf, which are unrelated to private employer wage, hour, or benefit obligations."
hr4189-113,,,,"The bill designates a USPS facility name in honor of veterans and does not regulate private employer wage, hour, or benefit obligations."
hr6295-115,,,,"The bill targets government political appointees and the misuse of federal funds, which involves public-sector entities rather than non-governmental employers and their wage, hour, or benefit obligations."
hr6557-111,,,,"The bill addresses presidential succession and government continuity, which are matters of government operations and politics, not private employer wage, hour, or benefit obligations."
hr1569-116,,,,"The bill concerns the jurisdiction and venue of federal district courts in Arizona, which is unrelated to private employer wage, hour, or benefit obligations."
hr5918-114,1.0,Wage Hour & Benefits,enforcement,"The bill directly regulates private employer obligations under the Fair Labor Standards Act and Family Medical Leave Act by defining worker classification standards for the peer-to-peer economy, thereby determining which workers are entitled to wage, hour, and leave protections."
hr6360-114,,,,"The bill extends a tax credit for energy-efficient commercial buildings, which is a general environmental and infrastructure incentive unrelated to private employer wage, hour, or benefit obligations."
hr3841-115,,,,"The bill modifies the Supplemental Nutrition Assistance Program (SNAP) to allow the purchase of dietary supplements, which is a public assistance program and does not regulate private employer wage, hour, or benefit obligations."
hr5746-113,,,,"The bill addresses immigration restrictions and public health measures related to the Ebola virus, imposing no obligations on private employers regarding wages, hours, or employee benefits."
hr474-114,,,,"The bill reauthorizes and expands Department of Veterans Affairs (VA) programs for homeless veterans, which are government-administered services and not obligations imposed on private non-governmental employers regarding wages, hours, or benefits."
s2046-114,,,,"The bill concerns the licensing and construction deadlines for a hydroelectric project in Alaska, which is an energy and infrastructure issue unrelated to private employer wage, hour, or benefit obligations."
hr1677-114,1.0,Wage Hour & Benefits,enforcement,"The bill amends ERISA to impose specific coverage value and transparency requirements on private employers sponsoring self-insured group health plans, directly regulating employer obligations regarding employee welfare benefits."
hr811-112,,,,"The bill authorizes the Department of Veterans Affairs to reimburse volunteers for funeral honors, which is a government administrative action and does not regulate private employer wage, hour, or benefit obligations."
hr6144-112,,,,"The bill limits funding for the General Services Administration to acquire vehicles for the federal fleet, which is a government operations and procurement matter involving no private employer wage, hour, or benefit obligations."
hr2683-114,,,,"The bill mandates 'Buy American' requirements for federal agencies regarding iron and steel procurement, which relates to government contracts and trade policy rather than private employer wage, hour, or benefit obligations."
hr1350-116,,,,"The bill establishes a national communications network for searching for missing veterans, which is a law enforcement and public safety initiative involving government agencies, not a regulation of private employer wage, hour, or benefit obligations."
hr5552-114,,,,"The bill regulates consumer credit products (payday and vehicle title loans) and CFPB enforcement authority, which falls under consumer protection and financial regulation rather than private employer wage, hour, or benefit obligations."
s3089-112,,,,"The bill extends a temporary suspension of duty on specific textile imports, which is a matter of foreign trade and tariffs, not private employer wage, hour, or benefit obligations."
hr176-113,,,,"The bill regulates federal universal service support for telecommunications providers under the FCC's Lifeline program, which involves government subsidies and regulatory compliance rather than private employer wage, hour, or benefit obligations."
hr5396-114,,,,"The bill expands coverage under the Medicare program (a federal government benefit program) and does not impose obligations on private employers regarding wages, hours, or employer-sponsored benefit plans."
hr4709-111,,,,"The bill focuses on K-12 engineering education grants and curriculum development, which does not involve private employer wage, hour, or benefit obligations."
hr6715-112,,,,"The bill authorizes FEMA grants to state and local governments for disaster preparedness and medical surge capacity, which involves government funding and public sector operations rather than regulating private employer wage, hour, or benefit obligations."
s1019-112,,,,"The bill focuses on education policy and school dropout prevention grants for local educational agencies, not on private employer wage, hour, or benefit obligations."
hr2849-112,,,,"The bill establishes an office within FEMA to improve emergency planning for people with disabilities, which is a matter of federal agency structure and emergency management, not private employer wage, hour, or benefit obligations."
sjres37-116,,,,"The bill concerns the congressional disapproval of defense article exports to foreign nations, which is a matter of international affairs and trade restrictions, not private employer wage, hour, or benefit obligations."
hr2004-114,,,,"The bill regulates online education verification metrics for student aid programs under the Higher Education Act and does not impose wage, hour, or benefit obligations on private employers."
s1528-113,,,,"The bill establishes a federal environmental monitoring program for mercury levels and does not regulate private employer wage, hour, or benefit obligations."
hr2082-113,,,,"The bill authorizes the award of the Medal of Honor to a military veteran for acts of valor, which is a congressional tribute and does not involve private employer wage, hour, or benefit obligations."
s81-115,,,,"The bill focuses on preventing consumer fraud targeting seniors through the FTC, which is a consumer protection and law enforcement matter, not a regulation of private employer wage, hour, or benefit obligations."
hr5759-111,,,,"The bill regulates compensation owed by oil and gas operators to surface landowners for property damage, which is a matter of property rights and natural resource management, not private employer wage, hour, or benefit obligations to employees."
hr1168-114,,,,"The bill regulates tribal social services agencies and foster care placements regarding background checks for child safety, which does not involve private employer wage, hour, or benefit obligations."
hr581-113,,,,"The bill exempts emergency medical devices from an excise tax, which is a general tax policy matter unrelated to private employer wage, hour, or benefit obligations."
s476-112,,,,"The bill repeals acts governing Voice of America broadcasts to Cuba, which is an international affairs and foreign policy matter unrelated to private employer wage, hour, or benefit obligations."
hr693-115,,,,"The bill addresses employee hiring practices and polygraph testing exemptions under the Employee Polygraph Protection Act, which falls under workplace privacy and hiring rights rather than wage, hour, or benefit obligations such as minimum wage, overtime, or ERISA-covered plans."
hr1786-114,,,,"The bill reauthorizes government-administered compensation and health programs (WTC Health Program and 9/11 Victim Compensation Fund) for victims and first responders, which are public benefit programs rather than regulations imposing wage, hour, or benefit obligations on private non-governmental employers."
s3090-111,,,,"The bill modifies the individual 'saver's credit' for retirement savings contributions, which is a general tax incentive for individuals rather than a regulation or tax credit tied to private employer wage, hour, or benefit obligations."
s3000-112,,,,"The bill addresses tariff suspensions for a specific chemical under the Harmonized Tariff Schedule, which relates to foreign trade policy and does not involve private employer wage, hour, or benefit obligations."
s1211-114,,,,"The bill adjusts Medicare payment rates for long-term care hospitals, which sets government reimbursement rates rather than regulating private employer wage, hour, or benefit obligations."
hr3634-113,,,,"The bill focuses on transportation safety and funding for railroad infrastructure (positive train control systems) through loans and grants, rather than regulating private employer wage, hour, or benefit obligations."
hr3744-114,,,,"The bill addresses immigration status adjustment for Venezuelan nationals and does not regulate private employer wage, hour, or benefit obligations."
s3569-111,,,,"The bill focuses on NOAA's capacity to monitor subsea oil and gas releases and appropriates funds from the Oil Spill Liability Trust Fund for environmental assessment, which does not involve private employer wage, hour, or benefit obligations."
s1388-114,,,,"The bill addresses international affairs, specifically U.S.-Cuba relations and the resolution of confiscated property claims, and does not regulate private employer wage, hour, or benefit obligations."
s2858-113,,,,"The bill focuses on rail safety, hazardous materials transport, and liability for accidents, rather than regulating private employer wage, hour, or benefit obligations such as minimum wage, overtime, or pension management."
hr1818-115,,,,"The bill regulates the breeding and possession of big cats under the Lacey Act and Animal Welfare Act, focusing on wildlife conservation and public safety rather than private employer wage, hour, or benefit obligations."
hr2985-115,,,,"The bill regulates the health insurance options available to Members of Congress, who are government employees, rather than imposing obligations on private non-governmental employers regarding their workforce."
s2802-114,,,,"The bill addresses firearm disqualification criteria based on mental health records and excludes determinations by the VA and SSA, which relates to criminal justice and public benefit administration rather than private employer wage, hour, or benefit obligations."
s1334-112,,,,"The bill primarily addresses federal procurement set-asides for small businesses and extends general economic development tax credits (New Markets Tax Credit), which are not related to private employer wage, hour, or benefit obligations."
s2618-114,,,,"The bill regulates state Medicaid program administration by requiring the publication of a provider directory, which does not impose wage, hour, or benefit obligations on private non-governmental employers."
hr544-113,,,,"The bill regulates premium rating variations for health insurance issuers in the individual and small group markets, which constitutes insurance market regulation rather than imposing direct wage, hour, or benefit plan obligations on private employers under ERISA or similar statutes."
hr6154-114,,,,"The bill focuses on environmental protection and public health by funding the removal of lead service lines under the Safe Drinking Water Act, which does not involve private employer wage, hour, or benefit obligations."
hr1233-115,,,,"The bill directs FEMA to establish a pilot program for flood response and provides grants to local government entities and levee agencies, which does not involve private employer wage, hour, or benefit obligations."
s1123-116,,,,"The bill addresses immigration policy, presidential authority to restrict entry of aliens, and visa discrimination, which does not involve private employer wage, hour, or benefit obligations."
hr2454-116,,,,"The bill designates a USPS facility name, which is a government operations matter involving a federal agency, not a regulation of private employer wage, hour, or benefit obligations."
hr937-115,,,,"The bill creates a tax-exempt savings account for individuals, which is a general tax or family policy measure unrelated to private employer wage, hour, or benefit obligations."
hr57-112,,,,"The bill focuses on federal disaster relief procedures, FEMA operations, and assistance for individuals and public facilities, rather than regulating private employer wage, hour, or benefit obligations."
s2577-114,,,,"The bill focuses on crime victims' rights, forensic science funding, and criminal justice procedures, with no provisions regulating private employer wage, hour, or benefit obligations."
hr6062-112,,,,"The bill appropriates funds for the Edward Byrne Memorial Justice Assistance Grant Program, which supports law enforcement agencies; it does not regulate private employer wage, hour, or benefit obligations."
hr4876-115,,,,"The bill focuses on telecommunications infrastructure and FCC inquiries regarding broadband availability, which does not involve private employer wage, hour, or benefit obligations."
hr5815-111,,,,"The bill amends the Inspector General Act to enhance subpoena authority and investigative powers for federal Inspectors General, which pertains to government operations and oversight rather than private employer wage, hour, or benefit obligations."
hr4488-114,,,,"The bill addresses the personnel management system and civil service status of Transportation Security Administration (TSA) employees, who are federal government workers; it does not regulate private employer wage, hour, or benefit obligations."
hr4108-113,,,,"The bill establishes a grant program for local educational agencies (public entities) to purchase medical equipment and train staff, which does not regulate private employer wage, hour, or benefit obligations."
s700-113,,,,"The bill focuses on aligning military training with civilian certifications and regulating the use of government-funded educational assistance (DoD/VA) for veterans, rather than imposing wage, hour, or benefit obligations on private non-governmental employers."
hr1685-112,,,,"The bill focuses on the deployment of electric drive vehicles, infrastructure standards, and tax credits for vehicle refueling property and manufacturing, which are energy and transportation policy issues rather than private employer wage, hour, or benefit obligations."
hr864-113,,,,"The bill directs the Secretary of Veterans Affairs to designate cities for historical recognition of World War II contributions, which is a commemorative action involving a government agency and does not regulate private employer wage, hour, or benefit obligations."
hr2226-114,,,,"The bill reauthorizes the Low Income Home Energy Assistance Program (LIHEAP), which is a federal public assistance program providing energy aid to low-income households, rather than regulating private employer wage, hour, or benefit obligations."
hr3659-112,,,,"The bill reauthorizes the Temporary Assistance for Needy Families (TANF) program, which is a public assistance program administered by the government, not a regulation of private employer wage, hour, or benefit obligations."
s443-112,,,,"This is a private relief bill for specific individuals, which does not regulate private employer wage, hour, or benefit obligations or address corporate misconduct."
hr1302-114,,,,"The bill directs the Department of Veterans Affairs to establish deadlines for processing appeals, which involves government agency operations and veterans' benefits administration, not private employer wage, hour, or benefit obligations."
hr724-113,,,,"The bill amends the Clean Air Act regarding vehicle emission certifications and warranty notices, which relates to environmental protection and consumer affairs, not private employer wage, hour, or benefit obligations."
s2940-115,,,,"The bill addresses civil rights enforcement regarding anti-Semitism in education programs under Title VI, which does not involve private employer wage, hour, or benefit obligations."
s2976-111,,,,"The bill designates land as wilderness within a national lakeshore and sets administration requirements for public lands, which does not involve private employer wage, hour, or benefit obligations."
hr4330-115,,,,"The bill regulates law enforcement agency eligibility for federal grants based on internal investigation protocols (cooling-off periods), which does not involve private employer wage, hour, or benefit obligations."
s3642-111,,,,"The bill regulates underwriting standards for Fannie Mae and Freddie Mac regarding property assessed clean energy (PACE) programs, which relates to housing finance and energy efficiency rather than private employer wage, hour, or benefit obligations."
hr6393-111,,,,"The bill regulates public water systems and drinking water standards under the Safe Drinking Water Act, which does not involve private employer wage, hour, or benefit obligations."
s3460-111,,,,"The bill establishes a federal grant program for states to provide rebates and loans for solar energy installation, which is an energy policy initiative and does not regulate private employer wage, hour, or benefit obligations."
s3188-111,,,,"The bill provides a tax credit for investment in biomass heating property, which is an energy efficiency incentive unrelated to private employer wage, hour, or benefit obligations."
s2629-112,,,,"The bill modifies tariff duties on a specific chemical compound and does not regulate private employer wage, hour, or benefit obligations."
hr5139-115,,,,"The bill authorizes grants to states, local governments, and Indian tribes for school security measures, which does not regulate private employer wage, hour, or benefit obligations."
hr2011-115,,,,"The bill authorizes tax-exempt bonds for carbon dioxide capture facilities, which is an environmental and industrial policy measure unrelated to private employer wage, hour, or benefit obligations."
s3310-114,,,,"The bill establishes a USDA grant program for landscape-scale forest restoration and wildfire mitigation on private and public lands, which does not regulate private employer wage, hour, or benefit obligations."
s1831-115,,,,"The bill expands eligibility for government housing assistance programs (USDA and HUD) for volunteer first responders, which constitutes a public benefit program rather than a regulation of private employer wage, hour, or benefit obligations."
hr4627-115,,,,"The bill focuses on homeland security, counter-terrorism measures, and FEMA grant usage for public space security, containing no provisions regulating private employer wage, hour, or benefit obligations."
s1604-114,,,,"The bill establishes a Medicaid demonstration program providing bonus payments to states for expanding employment opportunities for individuals with disabilities; it regulates government reimbursement and state-level program benchmarks rather than imposing direct wage, hour, or benefit obligations on private non-governmental employers."
s1796-113,,,,"The bill focuses on education grants for STEM programs in schools and does not regulate private employer wage, hour, or benefit obligations."
hr3436-114,,,,"The bill addresses immigration removal proceedings and judicial discretion regarding alien parents of U.S. citizen children, which does not involve private employer wage, hour, or benefit obligations."
s3349-114,,,,"The bill focuses on funding and performance metrics for career and technical education programs for adult learners, which is a workforce development and education policy matter, not a regulation of private employer wage, hour, or benefit obligations."
hr4544-111,,,,"The bill solely updates terminology in federal statutes to replace 'mental retardation' with 'intellectual disability' and does not impose any wage, hour, or benefit obligations on private employers."
hr2564-113,,,,"The bill extends a tariff duty on ethanol, which is a trade policy measure unrelated to private employer wage, hour, or benefit obligations."
hr963-115,,,,"The bill provides postal benefits to active-duty military personnel, which are government-administered benefits for service members rather than obligations imposed on private non-governmental employers regarding wages, hours, or employee benefit plans."
hr856-115,,,,"The bill primarily extends VA-administered rehabilitation and vocational programs and provides grants for hiring veterans into public-sector roles (firefighters, law enforcement), which are government services and appropriations rather than regulations imposing wage, hour, or benefit obligations on private non-governmental employers."
hr2619-114,1.0,Wage Hour & Benefits,tax_credit_introduction,"Introduces a tax credit for 'Patriot employers' that incentivizes private employers to meet specific wage and benefit obligations, including providing health coverage, retirement benefits, and wages above the federal poverty level."
hr1422-114,,,,"The bill amends the Federal Credit Union Act regarding the definition of member business loans for real estate, which relates to financial regulation and lending practices rather than private employer wage, hour, or benefit obligations."
hr5454-114,,,,"The bill addresses immigration status and automatic citizenship for internationally adopted individuals, which does not involve private employer wage, hour, or benefit obligations."
s486-112,,,,"The bill regulates mortgage lenders and landlords regarding foreclosure and eviction protections for servicemembers, which falls under housing finance and consumer protection rather than private employer wage, hour, or benefit obligations."
s1147-114,,,,"The bill designates a federal building name and does not regulate private employer wage, hour, or benefit obligations."
hr702-112,,,,"The bill addresses election procedures and the counting of absentee ballots for military and overseas voters, which falls under government operations and voting rights, not private employer wage, hour, or benefit obligations."
s1510-112,,,,"The bill focuses on establishing a Clean Energy Investment Fund and loan guarantee programs administered by the Department of Energy to support clean energy technologies, which does not involve private employer wage, hour, or benefit obligations."
hr1885-113,,,,"The bill addresses tax-exempt mortgage bonds for veterans, which is a housing finance and tax policy matter, not a regulation of private employer wage, hour, or benefit obligations."
hr5986-114,,,,"The bill expands eligibility for SBA disaster relief loans for small businesses affected by transmissible diseases, which is a government assistance program and does not regulate private employer wage, hour, or benefit obligations."
hr2514-115,,,,"The bill addresses the allocation of aviation security fees collected from passengers to fund government security screening operations, which is a matter of transportation funding and government revenue management, not private employer wage, hour, or benefit obligations."
hr105-114,,,,"The bill addresses antitrust exemptions for health care professionals negotiating with health plans, which relates to competition and insurance market regulation rather than private employer wage, hour, or benefit obligations under FLSA, WARN, ERISA, or FMLA."
hr3089-115,,,,"The bill focuses on corporate transparency and anti-money laundering by requiring disclosure of beneficial owners, which does not regulate private employer wage, hour, or benefit obligations."
hr4671-112,,,,"The bill suspends import duties on agricultural chemical mixtures, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
s2191-112,,,,"The bill addresses disability discrimination and accessibility regulations under the ADA, which falls under civil rights and non-discrimination law, not private employer wage, hour, or benefit obligations."
hr2437-115,,,,"The bill focuses on criminal penalties for assaulting law enforcement, civil liability limitations, and DOJ grants for community relations, none of which regulate private employer wage, hour, or benefit obligations."
hr1112-113,,,,"The bill mandates SEC reporting on corporate political expenditures and lobbying activities, which relates to securities regulation and corporate transparency rather than private employer wage, hour, or benefit obligations."
s2556-112,,,,"The bill extends a tariff suspension on oysters, which is a matter of foreign trade and international finance, and does not regulate private employer wage, hour, or benefit obligations."
hr4225-112,,,,"The bill regulates pesticide use and integrated pest management in schools under the Federal Insecticide, Fungicide, and Rodenticide Act, which is an environmental health and safety issue, not a private employer wage, hour, or benefit obligation."
hr4050-115,,,,"The bill authorizes appropriations for the Department of Energy to conduct research and development on vehicle technologies, which does not regulate private employer wage, hour, or benefit obligations."
hr2641-116,,,,"The bill mandates press briefings by the President and relates to government operations and media access, involving no private employer wage, hour, or benefit obligations."
hr1154-113,,,,"The bill amends the Clean Air Act to regulate emissions from oil and gas sources, which is an environmental protection measure and does not involve private employer wage, hour, or benefit obligations."
hr4038-113,,,,"The bill directs the Department of Veterans Affairs to improve its internal information technology systems for processing veterans' claims, which involves government administration rather than regulating private employer wage, hour, or benefit obligations."
s3042-115,,,,"The bill is a comprehensive agriculture reauthorization act focusing on commodity support, conservation, nutrition assistance (SNAP), and farm credit, with no provisions regulating private employer wage, hour, or benefit obligations."
hr6091-114,,,,"The bill directs the Department of Homeland Security to track immigration status for alien veterans, which involves government administrative procedures and immigration policy rather than regulating private employer wage, hour, or benefit obligations."
hr4112-113,,,,"The bill focuses on U.S. foreign policy and aid activities in South Sudan regarding women's rights, rather than regulating private employer wage, hour, or benefit obligations."
s1304-115,,,,"The bill adjusts Medicare reimbursement calculations for drug manufacturers and does not impose wage, hour, or benefit obligations on private employers regarding their employees."
hr4749-114,,,,"The bill mandates offshore oil and gas lease sales and addresses energy revenues and military operations, containing no provisions regulating private employer wage, hour, or benefit obligations."
hr2317-114,1.0,Wage Hour & Benefits,enforcement,"The bill amends ERISA to mandate specific lifetime income disclosures for private employer-sponsored retirement plans, directly regulating how employers and plan administrators communicate benefit obligations to employees."
hr4274-116,,,,"The bill addresses individual income tax deductions for state and local taxes (SALT) and estate tax provisions, which are general tax policy matters unrelated to private employer wage, hour, or benefit obligations."
s1790-114,,,,"The bill regulates the personal importation of prescription drugs by individuals under the Federal Food, Drug, and Cosmetic Act, which does not impose wage, hour, or benefit obligations on private employers."
hr6164-114,,,,"The bill authorizes the use of federal funds for LGBTQ resource centers at minority-serving institutions, which is an education policy matter and does not regulate private employer wage, hour, or benefit obligations."
hr4826-114,,,,"The bill authorizes the Department of Energy to provide technical assistance to the Armed Forces regarding energy resources used by the Islamic State, which is a matter of national security and military operations, not private employer wage, hour, or benefit obligations."
s2111-114,,,,"The bill establishes an alternative accreditation system for higher education providers to access federal student aid, which relates to education policy and federal funding eligibility rather than private employer wage, hour, or benefit obligations."
hr5372-113,1.0,Wage Hour & Benefits,tax_credit_introduction,"Introduces a tax credit for 'Patriot employers' that incentivizes private employers to provide minimum essential health coverage, retirement benefits, and wages above the federal poverty level, directly relating to employer-sponsored benefit and wage obligations."
hr1335-115,,,,"The bill focuses on cybersecurity regulations for communications networks and does not address private employer wage, hour, or benefit obligations."
hr1040-112,,,,"The bill proposes a general flat tax reform and does not regulate private employer wage, hour, or benefit obligations, nor does it introduce tax credits specifically tied to employer-provided benefits or compliance with wage laws."
hr2801-114,,,,"The bill prohibits the General Services Administration from leasing space for immigration enforcement purposes, which is a matter of federal appropriations and immigration policy, not private employer wage, hour, or benefit obligations."
hr3095-113,,,,"The bill regulates administrative procedures for the Department of Transportation regarding medical testing for commercial drivers, which relates to transportation safety rather than private employer wage, hour, or benefit obligations."
s2964-115,,,,"The bill focuses on USDA grant funding for agricultural research and plant cultivar development, which does not involve private employer wage, hour, or benefit obligations."
hr1637-112,,,,"The bill addresses the budgetary treatment and protection of the federal Crime Victims Fund, which is a government trust fund, and does not regulate private employer wage, hour, or benefit obligations."
hr4872-115,,,,"The bill is a continuing appropriations measure that funds federal agencies and ends a government shutdown; it does not regulate private employer wage, hour, or benefit obligations."
s1272-114,,,,"The bill directs a study on energy market capacity mechanisms and electricity prices, which does not involve private employer wage, hour, or benefit obligations."
s215-114,,,,"The bill offers a tax exclusion for employer-provided dependent care assistance, which is explicitly excluded as a general tax or family policy benefit unrelated to private employer wage or benefit compliance obligations."
s2611-115,,,,"The bill repeals a USDA conservation program for agricultural producers and does not regulate private employer wage, hour, or benefit obligations."
hr1730-115,,,,"The bill addresses hate crimes and property damage against religious institutions, which falls under crime and law enforcement rather than private employer wage, hour, or benefit obligations."
s1183-115,,,,"The bill establishes a third-party quality system assessment program for medical device manufacturers under the FDA, which relates to product safety and regulatory compliance rather than private employer wage, hour, or benefit obligations."
hr1658-115,,,,"The bill addresses the command structure and home rule authority for the District of Columbia National Guard, which involves military and government operations rather than private employer wage, hour, or benefit obligations."
s769-116,,,,"The bill mandates transparency regarding visitor access records at the White House and other official locations, which is a matter of government operations and ethics, not private employer wage, hour, or benefit obligations."
hr4475-112,,,,"The bill modifies tariff duties on a specific product (DEMBB) under the Harmonized Tariff Schedule, which relates to foreign trade and international finance rather than private employer wage, hour, or benefit obligations."
hr5961-111,,,,"The bill establishes a demonstration project for medical-legal partnerships to assist patients in navigating health programs, which does not impose obligations on private employers regarding wages, hours, or employee benefit plans."
hr6325-114,1.0,Wage Hour & Benefits,enforcement,"The bill establishes a commission to review and recommend the modification or repeal of regulations governing private employer obligations regarding wages, hours, and employee health, directly affecting the stringency of enforcement under laws like the FLSA and ERISA."
hr1539-114,,,,"The bill regulates the procedures for consumer reporting agencies to access state unemployment compensation data, which relates to government information and consumer credit verification rather than private employer wage, hour, or benefit obligations."
hr1027-115,,,,"The bill focuses on Medicaid and CHIP funding for school-based health centers and government-administered health programs, rather than regulating private employer wage, hour, or benefit obligations."
hr831-112,,,,"The bill adjusts Medicare reimbursement definitions for clinical psychologists, which is a government payment rate issue rather than a regulation of private employer wage, hour, or benefit obligations."
s3502-115,,,,"The bill focuses on establishing a policy lab within the General Services Administration and defining occupational series for federal employees, which pertains to government operations and public-sector personnel management rather than private employer wage, hour, or benefit obligations."
s984-112,1.0,Wage Hour & Benefits,enforcement,"The bill mandates that private employers provide paid sick time to employees, directly imposing new wage and benefit obligations on non-governmental employers regarding employee leave and compensation."
s598-112,,,,"The bill addresses the federal recognition of same-sex marriages and repeals the Defense of Marriage Act, which is a matter of civil rights and family law rather than private employer wage, hour, or benefit obligations."
s106-112,,,,"The bill repeals a federal excise tax on telephone and communication services, which is a general tax policy matter unrelated to private employer wage, hour, or benefit obligations."
hr4767-112,,,,"The bill suspends import duties on a specific chemical product (Pigment Yellow 191) and does not regulate private employer wage, hour, or benefit obligations."
s3465-112,,,,"The bill amends the Older Americans Act to improve care coordination for older individuals through federal and state agencies, which is a public health program and does not regulate private employer wage, hour, or benefit obligations."
s920-112,,,,"The bill establishes energy efficiency standards for HVAC equipment under the Department of Energy and does not regulate private employer wage, hour, or benefit obligations."
hr1023-114,,,,"The bill adjusts leverage limits for Small Business Investment Companies under the Small Business Investment Act of 1958, which relates to business capital and government lending rather than private employer wage, hour, or benefit obligations."
hr1578-112,,,,"The bill focuses on federal grants and research programs to improve healthcare system responses to domestic violence and sexual assault, rather than regulating private employer wage, hour, or benefit obligations."
hr5349-114,,,,"The bill focuses on federal agency contract lengths for renewable energy and environmental studies regarding bird populations, containing no provisions regulating private employer wage, hour, or benefit obligations."
hr343-112,,,,"The bill addresses compensation for Members of Congress, which are government employees, not private non-governmental employers; therefore, it does not involve private employer wage, hour, or benefit obligations."
