bill_id,category_ids,category_labels,bill_type,reason
hr4305-111,,,,"The bill provides a tax credit for transformers using soybean-based fluid, which does not relate to any type of corporate misconduct targeted by government enforcement actions."
hr2317-108,12,"Fraud, Corruption & Criminal Conduct",enforcement,"The bill directs the Attorney General to pay restitution to individuals due to the illegal acts of Donald Bickerstaff, which constitutes a government enforcement action related to fraud and criminal conduct."
hr5299-114,,,,Bill awards a Congressional Gold Medal to military personnel; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr1090-108,20,Energy Efficiency,enforcement,"The bill requires Executive agencies to purchase a certain percentage of high-efficiency or hybrid electric vehicles, which relates to NHTSA fines against automakers for failing to meet Corporate Average Fuel Economy (CAFE) standards."
hr1067-111,1,Wage Hour & Benefits,tax_credit_introduction,"The bill offers a lump sum payment option to beneficiaries as an alternative to an improved benefit computation formula, which can be seen as a form of financial incentive related to Social Security benefits, and thus employer conduct related to retirement plans."
hr4737-115,6,Transportation Safety,enforcement,"The bill requires security and emergency preparedness training for all airport employees, which relates to employer-side FCRA violations during hiring and general workplace safety, as inadequate training could lead to negligent hiring practices and potential discrimination claims."
s1288-113,12,"Fraud, Corruption & Criminal Conduct",enforcement,"The bill aims to improve attorney accountability and impose sanctions for violations of Rule 11 of the Federal Rules of Civil Procedure, which can relate to false statements and potentially obstruction of justice in legal proceedings, thus aligning with the Fraud, Corruption & Criminal Conduct category."
s2903-109,,,,Bill adjusts a tariff schedule; it does not relate to corporate misconduct or enforcement actions against companies.
hjres94-111,,,,Bill commemorates the Gulf War and reaffirms commitment to veterans; it does not regulate private employer conduct or introduce tax incentives related to any Violation Tracker categories.
hr4288-111,1,Wage Hour & Benefits,enforcement,"The bill prohibits federal economic development assistance to states or localities that fail to provide adequate relocation assistance when using eminent domain, which relates to the potential for unfair treatment of property owners and indirectly affects employer conduct related to property acquisition and displacement."
s2739-114,,,,The bill establishes a trust fund to compensate the Spokane Tribe for the use of their land for hydropower generation and does not regulate or incentivize any corporate conduct related to the Violation Tracker categories.
hr3051-111,14,Consumer Protection,enforcement,"The bill requires health insurance issuers and plans to use plain language in publicly distributed documents, which relates to FTC enforcement for deceptive marketing practices and consumer protection."
hr2500-116,1;2;3;22,Wage Hour & Benefits;Employment Discrimination;Labor Relations;Government Contracting,enforcement,"The bill's subjects include 'Employee hiring', 'Employee performance', 'Employment discrimination and employee rights', and 'Government employee pay, benefits, personnel management', suggesting potential impacts on private employer conduct related to wage/hour, discrimination, and labor relations, as well as potential for fraud related to government contracting."
s1219-109,,,,The bill concerns a temporary conveyance of water rights between tribes and a rural water association and does not relate to corporate misconduct targeted by government enforcement actions.
s2632-107,1,Wage Hour & Benefits,enforcement,"The bill adjusts annuity payments to surviving spouses of uniformed services members, which relates to military pension obligations and therefore affects benefits owed to individuals, and can be seen as a correction to ensure proper benefit payments, thus relating to employer (government) pension/retirement plan obligations."
s249-116,,,,This bill concerns U.S. diplomatic efforts to support Taiwan's participation in the World Health Organization and does not relate to any corporate misconduct targeted by government enforcement actions.
hr2471-113,,,,The bill concerns the transfer of regulatory authority over natural gas exports from the Department of Energy to the Federal Energy Regulatory Commission and reporting on foreign natural gas policies; it does not directly regulate or incentivize corporate conduct related to any of the Violation Tracker categories.
s2264-106,,,,Bill establishes a position within the VA to advise on the utilization of physician assistants; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr3989-106,,,,This bill suspends tariffs on a specific product and does not relate to any corporate misconduct targeted by government enforcement actions.
hr1110-111,12;14,"Fraud, Corruption & Criminal Conduct;Consumer Protection",enforcement,"The bill criminalizes the use of false caller ID information with intent to defraud, which constitutes fraud offenses and financial crimes, and could be used to address deceptive marketing practices."
hr2985-107,14,Consumer Protection,enforcement,"The bill increases civil penalties for deceptive acts or practices that exploit emergencies or disasters, which falls under the FTC's consumer protection enforcement authority and relates to deceptive marketing practices."
hr4047-106,12;26,"Fraud, Corruption & Criminal Conduct;Exploitation & Trafficking",enforcement,"The bill increases the penalty for repeat sex offenders against children, which constitutes criminal conduct and potentially exploitation, and targets individuals for committing crimes, thus relating to enforcement actions."
s1340-109,,,,Bill extends the date for apportioning funds from the wildlife restoration fund; it does not regulate corporate conduct or introduce tax incentives related to any of the Violation Tracker categories.
hr1850-110,1,Wage Hour & Benefits,tax_credit_introduction,"The bill introduces a tax credit for employers who provide employee housing assistance, which relates to employer-provided benefits and potentially impacts employee compensation."
hr4458-114,,,,The bill revises the boundaries of a coastal barrier resource system and does not relate to any type of corporate misconduct targeted by government enforcement actions.
s2780-106,12;18,"Fraud, Corruption & Criminal Conduct;Earth Violation",enforcement,"The bill authorizes reimbursements for expenses related to cleaning up methamphetamine labs, which involves hazardous waste disposal and potential criminal conduct associated with illegal drug operations, and could involve fraud or other illegal activities related to the operation of the labs."
hr6748-110,,,,The bill relates to the allocation of Homeland Security grants to urban areas and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories.
hr664-114,,,,This bill concerns travel restrictions to Cuba and does not regulate or incentivize any corporate conduct related to the Violation Tracker categories.
hr1988-109,,,,"Bill extends federal jurisdiction over the destruction of veterans' memorials, which does not relate to corporate misconduct as defined by the Violation Tracker categories."
s138-109,1,Wage Hour & Benefits,enforcement,"The bill revises the SBA's microloan program, which provides loans and technical assistance to small businesses, and increases the small loan limit, relating to private employer access to capital and potentially impacting wage and benefit considerations."
hr513-111,16;17;18;20,Air Violation;Water Violation;Earth Violation;Energy Efficiency,enforcement,"The bill promotes research and development of energy technologies, including carbon capture and storage, radioactive waste remediation, and alternative energy sources, which could impact EPA enforcement of Clean Air Act emissions standards, Clean Water Act discharge regulations, RCRA hazardous waste disposal rules, and DOE enforcement of energy efficiency standards."
hr6490-111,18,Earth Violation,enforcement,"The bill extends a reduced royalty rate for soda ash, which relates to the extraction of natural resources and potential environmental impacts associated with mining operations, thus aligning with EPA enforcement related to environmental damage from mining."
hr1656-115,1,Wage Hour & Benefits,tax_credit_introduction,"The bill introduces tax credits to incentivize employers to establish student loan repayment programs and contribute to qualified tuition programs for employees' children, which relates to private employer wage and benefit conduct."
hr2427-110,,,,The bill concerns internal reorganization and efficiency reviews within the USDA and does not directly regulate or incentivize any conduct related to corporate misconduct as defined by the Violation Tracker categories.
hr6779-110,16;17;18,Air Violation;Water Violation;Earth Violation,enforcement,"The bill addresses air and water quality, hazardous waste management, and oil and gas development, all of which relate to EPA enforcement actions against companies for environmental violations."
s1160-115,,,,The bill expands the boundaries of a National Heritage Area and does not relate to any type of corporate misconduct targeted by government enforcement actions.
s2673-106,,,,The bill concerns a land transfer for cemetery use and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr1988-112,,,,"The bill extends a tax credit for therapeutic discovery projects, which does not directly regulate corporate misconduct or relate to any of the Violation Tracker categories."
hr1063-110,12;26,"Fraud, Corruption & Criminal Conduct;Exploitation & Trafficking",enforcement,"The bill criminalizes transporting a minor across state lines to obtain an abortion in circumvention of parental involvement laws, which could be construed as obstructing access to healthcare and potentially facilitating criminal conduct related to the transportation of a minor, and could be seen as exploiting a vulnerable population."
s468-110,5,Consumer Safety,enforcement,"The bill directly relates to drug safety and FDA enforcement powers regarding defective or dangerous drugs, product safety, and postmarket surveillance, all of which fall under the scope of the Consumer Safety category."
hr3508-115,,,,The bill relates to tax administration for small partnerships and does not directly regulate or incentivize any conduct associated with corporate misconduct as defined by the Violation Tracker categories.
s2176-107,,,,Bill adjusts a tariff schedule; it does not relate to corporate misconduct enforcement or tax incentives related to any of the Violation Tracker categories.
hr4891-114,,,,The bill makes technical corrections to existing tax laws and removes 'deadwood' provisions; it does not directly regulate corporate conduct or introduce tax incentives related to any of the Violation Tracker categories.
hr4032-107,1,Wage Hour & Benefits,enforcement,"The bill requires coverage for domestic violence screening and treatment under Medicaid and Federal employees health benefits, directly affecting employer-provided health benefits and potentially impacting employer conduct related to employee healthcare coverage."
hr3127-111,,,,The bill concerns the acquisition and display of a statue and does not relate to any corporate misconduct targeted by government enforcement actions.
hr1541-113,1,Wage Hour & Benefits,enforcement,"The bill directly regulates federal employee compensation, limiting discretionary payments and total compensation, which, while not directly targeting private employers, relates to the concept of wage and benefit limitations."
hr1757-107,,,,"This bill relates to customs duties and refunds under NAFTA, and does not address any type of corporate misconduct targeted by government enforcement actions."
s2745-108,,,,This bill simply renames a national conservation area and does not relate to any type of corporate misconduct targeted by government enforcement actions.
s2957-107,,,,Bill adjusts tariffs on a chemical product; it does not relate to corporate misconduct enforcement or tax incentives related to any of the Violation Tracker categories.
s533-114,,,,This bill focuses on funding and improving tsunami warning systems and research; it does not regulate or incentivize any corporate conduct related to the Violation Tracker categories.
s2588-108,,,,"Bill authorizes appropriations for the Manufacturing Extension Partnership program, which supports manufacturing industries through public-private partnerships; it does not directly regulate or enforce corporate conduct related to any of the Violation Tracker categories."
s3397-112,1,Wage Hour & Benefits,enforcement,"The bill prohibits waivers relating to compliance with TANF work requirements, directly affecting private employer obligations related to welfare assistance programs."
s863-113,,,,"Bill relates to veterans' educational benefits and outreach programs, and does not involve any regulation of or incentives for private employer conduct."
s2565-111,,,,Bill adjusts tariff rates on imported decorative items; it does not relate to corporate misconduct or enforcement actions against companies.
s1637-114,1,Wage Hour & Benefits,enforcement,"The bill aims to establish a National Responsible Father Registry, which could impact legal proceedings related to child support and parental rights, indirectly affecting potential wage obligations and family support matters."
hr2054-107,,,,This bill concerns an interstate compact regarding state boundaries and does not relate to any type of corporate misconduct targeted by government enforcement actions.
s1498-111,6,Transportation Safety,enforcement,"The bill relates to transportation safety and security, which can include enforcement actions against private companies involved in railroad operations, aviation maintenance, and motor vehicle manufacturing."
hr3409-113,,,,The bill limits the expansion of national wildlife refuges and does not relate to any type of corporate misconduct targeted by government enforcement actions.
s20-109,1;14,Wage Hour & Benefits;Consumer Protection,enforcement,"The bill addresses employee health benefits, specifically prohibiting exclusions or restrictions on prescription contraceptive coverage, and expands access to family planning services, directly regulating private employer conduct related to wage/hour and benefits and consumer protection."
hr2042-107,,,,Bill eliminates the tax on net capital gains for non-corporate taxpayers; it does not regulate corporate conduct or introduce tax incentives related to any of the Violation Tracker categories.
hr4524-106,15,Competition-related Offenses,enforcement,"The bill relates to agricultural subsidies and marketing assistance loans, which can be considered enforcement related to agricultural marketing standards and potentially unfair practices within the agricultural industry."
s1605-112,2,Employment Discrimination,enforcement,"The bill amends the Fair Housing Act to prohibit discrimination based on sexual orientation, gender identity, and marital status, directly affecting employer-side hiring practices and potentially FCRA violations during hiring."
hr5110-111,,,,This bill concerns the boundary modification of a national monument and land transfers; it does not regulate corporate conduct or introduce tax incentives related to any of the Violation Tracker categories.
hr6162-112,1,Wage Hour & Benefits,tax_credit_introduction,"The bill introduces a tax incentive by allowing health plans without a deductible for prenatal, labor and delivery, and postpartum care to be treated as high deductible plans with respect to health savings accounts, relating to employer-provided health benefits."
hr4335-107,,,,"Bill adjusts tariff rates, which is routine policy and does not relate to enforcement actions against a company for corporate misconduct."
hr2571-113,24,Government Reporting & Compliance,enforcement,"The bill directly regulates how the CFPB collects consumer information, impacting the agency's ability to obtain and use financial records, which relates to corporate reporting and compliance with financial privacy regulations."
hr30-114,1,Wage Hour & Benefits,enforcement,"The bill changes the definition of 'full-time employee' under the Affordable Care Act's employer mandate, directly affecting private employer obligations regarding health care coverage and thus relates to employer wage and benefit conduct."
hr565-108,,,,Bill provides disaster loans to small businesses affected by drought; it does not regulate private employer conduct or introduce tax incentives related to any Violation Tracker categories.
hr3108-113,,,,"Bill extends SNAP benefits, a government assistance program; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct."
hr2272-109,,,,This bill suspends duties on a specific chemical import; it does not relate to any type of corporate misconduct targeted by government enforcement actions.
s2296-112,,,,"The bill restricts how universities can use federal student aid funds, and does not relate to corporate misconduct targeted by government enforcement actions."
s2823-110,,,,The bill primarily concerns the allocation of highway trust fund money to states and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories.
s157-114,1,Wage Hour & Benefits,tax_credit_removal,"The bill repeals the employer responsibility requirements of the Affordable Care Act, which involved penalties for large employers who fail to offer health care coverage to their eligible employees, thus removing an existing obligation related to employer-provided benefits."
hr5486-112,,,,Bill adjusts tariff rates on imported goods; it does not relate to corporate misconduct or enforcement actions against companies.
hr2297-116,1,Wage Hour & Benefits,enforcement,"The bill requires the IRS to establish free online tax preparation and filing services, which could indirectly affect wage reporting and compliance with tax laws related to employee compensation."
s2361-108,1,Wage Hour & Benefits,enforcement,"The bill focuses on research and training related to urologic diseases and establishes a loan repayment program for urology research, which could indirectly impact the availability of qualified medical professionals and potentially affect the quality of healthcare services provided by non-governmental employers, and it relates to federal employees."
s316-111,,,,The bill concerns a tax reduction for qualified timber gain and related rules; it does not directly regulate corporate misconduct or introduce tax credits related to any of the Violation Tracker categories.
hr3111-107,,,,The bill authorizes the issuance of savings bonds to fund energy independence and infrastructure projects related to the 9/11 attacks; it does not directly regulate corporate conduct or introduce tax incentives related to any of the Violation Tracker categories.
hr1750-115,,,,"The bill adjusts the rules for private activity bonds used by first-time farmers, which does not relate to corporate misconduct targeted by government enforcement actions."
hr69-116,,,,"This bill relates to education funding and school choice, and does not address any type of corporate misconduct targeted by government enforcement actions."
s1467-115,,,,Bill appropriates funds for VA grants to establish or expand orthotics and prosthetics programs; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
s311-108,6,Transportation Safety,enforcement,"Requiring missile defense systems on commercial aircraft relates to aviation safety and could be considered a safety regulation enforced by the Department of Transportation, and therefore relates to safety violations in aviation maintenance."
hr3834-106,,,,The bill relates to refinancing existing rural housing loans guaranteed under Section 502 of the Housing Act of 1949 and does not involve any corporate misconduct targeted by government enforcement actions.
hr5238-107,18,Earth Violation,enforcement,"The bill focuses on the protection of archaeological sites, which can involve enforcement of laws related to disturbing archaeological resources on public lands, falling under the scope of EPA and state enforcement for environmental damage from mining operations."
s1563-113,16,Air Violation,enforcement,"The bill mandates increased ethanol content in fuels and requires automobile manufacturers to produce dual-fueled vehicles, which directly impacts air emissions standards and fuel production practices, relating to Clean Air Act enforcement."
hr2677-115,,,,This bill focuses on outreach and education strategies to reduce mental health stigma within specific populations and does not regulate or incentivize any corporate conduct related to the Violation Tracker categories.
hr3168-109,,,,Bill provides grants for medical research centers; it does not regulate private employer conduct or introduce tax incentives related to any Violation Tracker categories.
s1265-109,16,Air Violation,enforcement,"The bill provides grants and loans to reduce emissions from diesel engines, which directly relates to EPA Clean Air Act enforcement for air emissions violations at industrial facilities."
s2519-109,,,,Bill adjusts a tariff schedule; it does not relate to enforcement actions against companies or employer misconduct.
hr3876-107,,,,"This bill establishes a National Heritage Area and focuses on land use, conservation, and regional economic development; it does not regulate or incentivize any conduct related to corporate misconduct as defined by the Violation Tracker categories."
hr6243-110,,,,"The bill provides a tax exemption for ambulance fuel, which does not relate to any type of corporate misconduct targeted by government enforcement actions."
hr5442-113,10;11,Securities & Investor Protection;Accounting Financial Reporting & Tax,enforcement,"The bill requires corporations to disclose their total tax payments, which relates to SEC reporting requirements and financial transparency, and impacts state and federal tax compliance."
hr5926-110,,,,The bill designates a national scenic trail and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr4393-106,,,,"Bill relates to the availability of funds for the State Children's Health Insurance Program (SCHIP), a government benefit program, and does not involve any direct regulation of private employer conduct or tax incentives related to employer wage or benefit obligations."
hr2180-115,,,,Bill expands healthcare access for women in the Armed Forces; it does not regulate private employer conduct or introduce tax incentives related to private employer wage or benefit obligations.
hr1770-110,,,,"The bill introduces a tax credit for corrosion prevention measures, which does not directly relate to any of the defined corporate misconduct categories involving violations or enforcement actions."
hr2170-115,,,,"The bill relates to flood insurance for agricultural structures and levee systems, and does not directly regulate or incentivize any type of corporate misconduct covered by the Violation Tracker categories."
s2844-111,12,"Fraud, Corruption & Criminal Conduct",enforcement,"The bill amends the federal criminal code to expand the definition of terrorist hoaxes and increase penalties for false information, which falls under the category of fraud offenses and criminal conduct."
hjres88-112,12;24,"Fraud, Corruption & Criminal Conduct;Government Reporting & Compliance",enforcement,"The bill aims to clarify that corporations do not have the same constitutional rights as natural persons, which could impact legal challenges to corporate regulations and enforcement actions related to fraud, corruption, and campaign finance, and potentially increase the ability of Congress and the states to regulate corporate conduct."
hr5958-112,,,,Bill designates a visitor center in honor of a person; it does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr5543-111,1;3,Wage Hour & Benefits;Labor Relations,enforcement,"The bill relates to collective bargaining for VA employees' compensation, which, while concerning government employees, directly impacts labor-management relations and employee benefits, and modifies existing restrictions on bargaining, thus affecting employer conduct."
hr3891-110,,,,"The bill concerns the composition of the board of the National Fish and Wildlife Foundation, a non-profit organization, and does not relate to any type of corporate misconduct targeted by government enforcement actions."
s2369-109,12;24,"Fraud, Corruption & Criminal Conduct;Government Reporting & Compliance",enforcement,"The bill relates to judicial review of FISA orders and national security letters, which can involve investigations of corporate conduct and potential obstruction of justice or false statements made to the government, and addresses illegal corporate campaign contributions and failure to disclose political advertising."
hr475-114,,,,Bill relates to the administration of veterans' educational benefits and does not involve any non-governmental employer conduct targeted by government enforcement actions.
s593-111,5,Consumer Safety,enforcement,"The bill bans the use of bisphenol A in food containers, directly regulating the safety of products under the Federal Food, Drug, and Cosmetic Act and affecting the conduct of companies involved in the food industry."
s3192-111,,,,Bill relates to the timing of appeals for veterans' benefits decisions and does not involve any non-governmental employer conduct targeted by government enforcement actions.
hr1685-114,,,,"The bill relates to the methodology FEMA uses to evaluate disaster declarations, and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories."
hr7296-110,,,,The bill concerns the timing of agency rule implementation and does not directly regulate or incentivize any specific corporate conduct related to the Violation Tracker categories.
hr2392-114,,,,The bill concerns voter registration requirements and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr4250-109,,,,"The bill focuses on eliminating fees and expanding export promotion activities, and does not directly regulate or incentivize any conduct related to corporate misconduct as defined by the Violation Tracker categories."
s1396-108,1,Wage Hour & Benefits,enforcement,"The bill prohibits group health plans from excluding or restricting benefits for prescription contraceptive drugs and devices, directly regulating employer-provided health benefits and ensuring equitable coverage, which relates to employer obligations regarding employee health benefits."
hr4035-111,,,,The bill relates to estate tax deductions for capital losses and does not directly regulate or incentivize any conduct associated with the Violation Tracker categories.
s2313-112,,,,Bill adjusts tariff rates on camel hair; this is a routine policy adjustment and does not relate to enforcement actions against a company for corporate misconduct.
s2224-112,,,,The bill focuses on reporting requirements related to Syrian opposition groups and weapons stockpiles; it does not regulate or incentivize any conduct related to corporate misconduct as defined by the Violation Tracker categories.
hr6212-109,,,,"The bill provides a tax incentive for ethanol production in specific states, which does not relate to any type of corporate misconduct targeted by government enforcement actions."
hr1894-115,,,,This bill authorizes the construction of a bridge and addresses liability for flood damage; it does not regulate corporate conduct related to any of the Violation Tracker categories.
hr705-114,6,Transportation Safety,enforcement,"The bill's focus on rail line relocation and improvement projects relates to transportation safety, which can involve enforcement actions against private companies for safety violations in railroad operations."
hr4456-114,17;18,Water Violation;Earth Violation,enforcement,"The bill provides funds for the reclamation and restoration of land and water resources adversely affected by coal mining, which directly relates to EPA Clean Water Act and RCRA enforcement for pollution and hazardous waste management."
s2719-107,,,,Bill authorizes restoration projects along the Middle Rio Grande and does not directly regulate or incentivize any corporate conduct related to the Violation Tracker categories.
hr1350-113,18,Earth Violation,enforcement,"The bill withdraws land from mining laws, which directly impacts the conduct of companies engaged in mining operations and potential environmental violations related to hazardous waste and land disturbance."
s557-112,1,Wage Hour & Benefits,tax_credit_introduction,"The bill expands tax-free distributions from individual retirement accounts for charitable purposes, which could incentivize individuals to donate more and indirectly relate to employer-sponsored retirement plans and benefits."
hr2797-114,1;2;3,Wage Hour & Benefits;Employment Discrimination;Labor Relations,enforcement,"The bill establishes an Office within the DOJ to collect data on school discipline-related arrests and incarceration of juveniles, requires constitutional consistency in juvenile justice administration, and authorizes DOJ to issue subpoenas during investigations of law enforcement agencies, all of which relate to potential misconduct by entities involved in the juvenile justice system and impacts employer conduct related to employee rights and due process."
hr3307-108,18,Earth Violation,enforcement,"The bill creates a federal crime specifically targeting the intentional damage of property with the intent to influence the public regarding environmental concerns, which can involve corporate misconduct related to environmental damage and falls under the scope of EPA enforcement actions."
s857-113,1,Wage Hour & Benefits,enforcement,"The bill expands the definition of 'family member' under the Family and Medical Leave Act, directly affecting private employer obligations to provide unpaid leave for covered family care situations."
s2905-110,12;22,"Fraud, Corruption & Criminal Conduct;Government Contracting",enforcement,"The bill requires federal contractors to disclose violations of federal criminal law related to contract award or performance, which directly relates to fraud and potential False Claims Act violations, and impacts government contracting practices."
hr604-107,5,Consumer Safety,enforcement,"The bill requires safety labels for Internet-advertised toys and games, directly relating to FDA and CPSC enforcement for defective or dangerous consumer products."
hr5323-110,,,,Bill relates to tariff adjustments for truck tires and does not involve any enforcement action against a company or alter any rules governing corporate misconduct.
hr5813-115,,,,"The bill amends the Internal Revenue Code regarding personal holding company income, specifically excluding certain royalties and rents derived in the active conduct of a trade or business. This does not directly regulate corporate misconduct or introduce tax incentives related to any of the Violation Tracker categories."
s2871-106,9;11;12,"Banking AML & Sanctions;Accounting Financial Reporting & Tax;Fraud, Corruption & Criminal Conduct",enforcement,"The bill restricts the sale and purchase of Social Security numbers by financial institutions, relating to potential fraud, improper handling of nonpublic personal information, and compliance with financial regulations, which falls under banking and financial reporting enforcement."
hr3545-108,21,Animal Welfare,enforcement,"The bill establishes a recovery program for southern sea otters, which involves research, health assessments, and tissue analysis, potentially relating to violations of the Animal Welfare Act at research facilities, breeders, and animal dealers."
hr945-111,1,Wage Hour & Benefits,tax_credit_introduction,"The bill expands the Hope Scholarship Credit, which is a tax credit available to students and their families for qualified education expenses, indirectly relating to private employer conduct by potentially reducing the financial burden on students who may be employed while attending school."
hjres79-114,,,,This bill proposes a constitutional amendment regarding the federal budget and does not directly regulate or incentivize any specific corporate conduct related to the Violation Tracker categories.
s2612-110,1,Wage Hour & Benefits,tax_credit_introduction,"The bill reduces SBA loan fees, which could incentivize small businesses to obtain loans and potentially improve their financial stability and ability to pay wages and benefits."
s3020-106,,,,The bill regulates the licensing and operation of low-power FM radio stations and does not relate to any type of corporate misconduct targeted by the Violation Tracker categories.
hr154-107,1,Wage Hour & Benefits,tax_credit_introduction,"The bill increases the tax deduction for health insurance costs of self-employed individuals, which relates to private employer wage/benefit conduct by incentivizing health insurance coverage."
hr1931-109,12,"Fraud, Corruption & Criminal Conduct",enforcement,"The bill extends criminal prohibitions related to firearms to individuals convicted of felonies in foreign courts, which could involve potential fraud or criminal conduct related to false statements or misrepresentation of criminal history."
hr3047-112,,,,"The bill expands the services the Postal Service can offer, and does not relate to any type of corporate misconduct targeted by government enforcement actions."
hr35-107,24,Government Reporting & Compliance,enforcement,"The bill directly addresses illegal corporate contributions to Federal elections and aims to enforce existing prohibitions on foreign nationals contributing to U.S. campaigns, relating to FEC enforcement contexts."
s3080-106,,,,Bill appropriates funds for a program to improve preschool oral health; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr297-111,,,,Bill adjusts the amount of subsistence allowance paid to veterans participating in a vocational rehabilitation program; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr4259-107,,,,Bill adjusts a tariff schedule; it does not relate to corporate misconduct enforcement or tax incentives related to any of the Violation Tracker categories.
s3013-109,,,,This bill adjusts tariffs on specific goods and does not relate to any type of corporate misconduct targeted by government enforcement actions.
s149-115,,,,The bill provides student loan deferment for victims of terrorist attacks and does not relate to corporate misconduct targeted by government enforcement actions.
hr4550-106,,,,The bill provides grants to law enforcement agencies to ensure due process for officers under investigation; it does not regulate corporate conduct or introduce tax incentives related to any of the Violation Tracker categories.
hr5955-109,,,,"Bill adjusts Medicare payment rates to hospitals for anesthesia services; this sets government reimbursement rates, not employer wage obligations."
s3105-106,1,Wage Hour & Benefits,tax_credit_introduction,"The bill introduces a tax credit related to dependents in the case of missing children, which affects the tax obligations of families and could indirectly incentivize reporting and support related to missing children, falling under the scope of employer-related benefits and tax considerations."
hr4097-107,,,,Bill adjusts tariff rates on a specific chemical; it does not relate to corporate misconduct enforcement or tax incentives related to any of the Violation Tracker categories.
hr5080-107,,,,This bill establishes a National Heritage Area and provides funding for its management and conservation; it does not regulate or incentivize any corporate conduct related to the Violation Tracker categories.
s1271-113,24,Government Reporting & Compliance,enforcement,"The bill directs the President to require the Secretary of State to revise the Department of State's website to make publicly available comprehensive information on U.S. foreign assistance programs, which relates to government reporting and compliance with disclosure requirements."
s2024-110,,,,The bill concerns the process of presidential primary elections and does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr531-109,,,,"Bill adjusts the allowance for burial expenses of veterans, which funds government services and does not regulate private employer conduct."
hr2482-114,1,Wage Hour & Benefits,enforcement,"The bill relates to the distribution of surplus cash generated by low-income housing properties and limits rent increases upon refinancing, directly affecting affordability requirements and compliance with use agreements, which are related to private employer obligations regarding housing affordability."
hr2300-112,,,,Bill appropriates funds for a veteran's assistance allowance; it does not regulate private employer conduct or introduce tax incentives related to employer behavior.
hr2542-115,,,,The bill regulates the design and materials used in federal buildings to prevent bird collisions; it does not address any type of corporate misconduct targeted by the Violation Tracker.
hr5282-109,17,Water Violation,enforcement,"The bill authorizes the Secretary of the Interior to participate in water management projects, which could relate to Clean Water Act compliance and discharge permitting, thus affecting private entities' water pollution conduct."
hr6310-111,12;22,"Fraud, Corruption & Criminal Conduct;Government Contracting",enforcement,"The bill aims to restore accountability in the defense contracting process by increasing Congressional oversight and prohibiting indemnification for contractor misconduct like gross negligence, willful misconduct, and fraud, which fall under the scope of FCPA and False Claims Act enforcement."
hr5666-107,,,,Bill expands Medicare coverage for diabetes screening tests and services; it does not regulate private employer conduct or introduce tax incentives related to employer wage/benefit obligations.
hr6122-110,,,,Bill appropriates funds for VA healthcare services and establishes policies for pain management within the VA system; no private employer conduct is regulated or incentivized.
hr6169-110,,,,Bill designates a post office building; it does not relate to any type of corporate misconduct targeted by government enforcement actions.
hr3459-113,,,,"This bill concerns preliminary hearings under the Uniform Code of Military Justice and does not regulate or incentivize the conduct of non-governmental employers, and therefore does not relate to any Violation Tracker categories."
s3098-107,,,,Bill relates to Medicare payment systems and competitive acquisition of medical items and services; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
s1298-114,3,Labor Relations,enforcement,"The bill requires reporting on port performance indicators, including labor-related metrics, and reporting before and during maritime labor agreement expirations, which directly relates to workers' collective bargaining and organizing rights and potential labor disputes."
hr3480-108,,,,Bill concerns the construction of a memorial at Arlington National Cemetery and does not regulate private employer conduct or introduce tax incentives related to any Violation Tracker categories.
hr3299-108,1;23,Wage Hour & Benefits;Healthcare Fraud & Compliance,enforcement,"The bill directly regulates prescription drug pricing for Medicare, and includes penalties (government contracting exclusion) for non-compliance, relating to private pharmaceutical manufacturer conduct and healthcare billing practices."
s3158-109,,,,"This bill adjusts tariffs, which are routine policy adjustments rather than enforcement actions against a company."
hr6658-115,17;12,"Water Violation;Fraud, Corruption & Criminal Conduct",enforcement,"The bill denies tax benefits to companies responsible for oil spills and hazardous substance discharges, effectively increasing the financial consequences of pollution and relating to corporate misconduct under the Clean Water Act and potentially other environmental laws, and the denial of tax benefits can be seen as a penalty for illegal conduct."
s2145-114,,,,Bill appropriates funds for refugee assistance; it does not regulate private employer conduct or introduce tax incentives related to corporate misconduct.
hr4967-109,24,Government Reporting & Compliance,enforcement,"The bill strengthens financial disclosure requirements for Members of Congress and requires precertification of privately-funded travel, relating to FEC enforcement for illegal corporate campaign contributions and failure to disclose political advertising."
hr1658-111,,,,Bill prohibits the VA from recovering charges from third parties for care furnished to veterans for service-connected disabilities; this does not involve regulating private employer conduct or introducing tax incentives related to corporate misconduct.
