bill_id,category_ids,category_labels,bill_type,reason
hr1778-112,,,,"The bill regulates federal procurement practices and prohibits bid shopping in government construction contracts, which does not involve private employer wage, hour, or benefit obligations."
hr3238-110,,,,"The bill focuses on renewable fuel infrastructure, energy research, and international energy cooperation, with no provisions regulating private employer wage, hour, or benefit obligations."
hr1570-108,,,,"The bill provides royalty relief for natural gas production on the Outer Continental Shelf, which is an energy policy measure unrelated to private employer wage, hour, or benefit obligations."
hr4730-108,,,,"The bill concerns steel import licensing and monitoring under foreign trade policy, which does not involve private employer wage, hour, or benefit obligations."
s4063-109,,,,"The bill focuses on federal housing subsidies (Section 8 vouchers, HOME grants) and crime prevention programs, which are government benefit programs and public safety initiatives, not private employer wage, hour, or benefit obligations."
hr4079-109,,,,"The bill focuses on immigration enforcement, detention, and deportation procedures, and does not regulate private employer wage, hour, or benefit obligations."
hr3001-109,,,,"The bill addresses customs drawback claims and tariff refunds administered by the Bureau of Customs and Border Protection, which is unrelated to private employer wage, hour, or benefit obligations."
hr4533-112,,,,"The bill extends a temporary tariff suspension on yarn of carded camel hair, which relates to foreign trade and international finance rather than private employer wage, hour, or benefit obligations."
hr5743-115,,,,"The bill restricts National Science Foundation funding for studies on congressional behavior and does not regulate private employer wage, hour, or benefit obligations."
hr4955-111,,,,"The bill authorizes grants for undergraduate STEM education reforms at institutions of higher education and does not regulate private employer wage, hour, or benefit obligations."
hr2020-107,,,,"The bill addresses veterans' educational assistance under the Montgomery GI Bill, which is a government-administered benefit program for service members and veterans, not a private employer wage, hour, or benefit obligation."
hr5219-106,,,,"The bill provides tax credits for vaccine research and sales, which are general business incentives unrelated to private employer wage, hour, or benefit obligations such as minimum wage, overtime, or ERISA compliance."
hr3731-106,,,,"The bill suspends import duties on a specific chemical (fluroxypyr 1-methylheptyl ester) under the Harmonized Tariff Schedule, which relates to foreign trade and tariffs rather than private employer wage, hour, or benefit obligations."
s687-112,,,,"The bill addresses depreciation tax deductions for business property improvements, which is a general capital investment tax provision unrelated to private employer wage, hour, or benefit obligations."
s1299-112,,,,"The bill authorizes the minting of commemorative coins for Lions Clubs International and does not regulate private employer wage, hour, or benefit obligations."
hr2882-108,,,,"The bill focuses on regional transportation planning, infrastructure funding, and traffic congestion reduction in the Washington metropolitan area, with no provisions regulating private employer wage, hour, or benefit obligations."
hr2890-111,,,,"The bill designates river segments as wild or scenic rivers under the Wild and Scenic Rivers Act, which relates to public lands and natural resources rather than private employer wage, hour, or benefit obligations."
hr4681-107,,,,"The bill establishes a National Historic Site and authorizes land acquisition by the Secretary of the Interior, which is unrelated to private employer wage, hour, or benefit obligations."
hr1733-109,,,,"The bill suspends import duties on specific electronic components, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr4243-115,,,,"The bill focuses on the modernization, realignment, and funding of Veterans Health Administration facilities and programs, which are government services and not private employer wage, hour, or benefit obligations."
hr705-112,,,,"The bill primarily addresses IRS information reporting requirements (Form 1099) and adjusts the recapture limitation for the health insurance premium tax credit, which are general tax administration and individual tax policy matters rather than regulations of private employer wage, hour, or benefit obligations."
sjres9-109,,,,"The bill appoints a citizen regent to the Smithsonian Institution Board of Regents, which is a government operations matter unrelated to private employer wage, hour, or benefit obligations."
hr1627-115,,,,"The bill addresses immigration visa exemptions for temporary foreign workers under the H-2B program, which is a matter of immigration policy and labor supply rather than private employer wage, hour, or benefit obligations such as minimum wage, overtime, or ERISA compliance."
hr817-113,,,,"The bill authorizes the Department of Justice Global Justice Information Sharing Initiative Advisory Committee to improve information sharing among government justice agencies, which does not involve private employer wage, hour, or benefit obligations."
s1394-108,,,,"The bill establishes a Medicaid demonstration project for community-based services for individuals with disabilities, which involves government reimbursement rates and public health programs rather than regulating private employer wage, hour, or benefit obligations."
hjres48-116,,,,"The bill proposes a constitutional amendment regarding corporate personhood and campaign finance regulations, which does not address private employer wage, hour, or benefit obligations."
hr1822-112,,,,"The bill addresses eligibility verification for government-subsidized health insurance exchanges under the ACA, which is a matter of public program administration and immigration status, not private employer wage, hour, or benefit obligations."
s2777-106,,,,"The bill reauthorizes and funds the NOAA Chesapeake Bay Office for ecological research and resource management, involving no private employer wage, hour, or benefit obligations."
hr1476-115,,,,"The bill addresses eligibility for Health Savings Accounts (HSAs) for individuals receiving Indian Health Service care, which is a general tax and family policy matter unrelated to private employer wage, hour, or benefit obligations."
hr1388-116,,,,"The bill concerns taking tribal lands into trust for the Lytton Rancheria and prohibiting gaming on those lands, which relates to Native American policy and land management rather than private employer wage, hour, or benefit obligations."
s1003-107,,,,"The bill regulates child care facilities for federal employees and contractors, which falls under government employee benefits and public-sector operations, not private employer wage, hour, or benefit obligations."
s1298-108,,,,"The bill regulates the humane treatment and slaughter of livestock in the meatpacking industry, which is an animal welfare and food safety issue, not a private employer wage, hour, or benefit obligation."
hr938-110,,,,"The bill addresses immigration policy and visa allocations for family-sponsored immigrants, which does not involve private employer wage, hour, or benefit obligations."
hr2249-113,,,,"The bill addresses payments under the Survivor Benefit Plan for military dependents, which is a government-administered veterans' benefit program, not a private employer wage or benefit obligation."
s1038-111,,,,"The bill primarily addresses immigration status, visa procedures, and labor certification requirements for agricultural workers, rather than regulating private employer wage, hour, or benefit obligations such as minimum wage, overtime, or ERISA compliance."
hr92-112,,,,"The bill adjusts Medicare payment rates for physician telephone services, which sets government reimbursement rates rather than regulating private employer wage, hour, or benefit obligations."
hr3936-115,,,,"The bill addresses the forgiveness of federal debt owed by FEMA under the National Flood Insurance Program, which is a government financial matter and does not regulate private employer wage, hour, or benefit obligations."
s611-113,,,,"The bill concerns land transfers and trust management between federal agencies and the Sandia Pueblo, involving no private employer wage, hour, or benefit obligations."
hr372-112,,,,"The bill concerns oil and gas leasing restrictions based on foreign sanctions under the Outer Continental Shelf Lands Act, which does not involve private employer wage, hour, or benefit obligations."
hr5108-113,,,,"The bill establishes a pro-bono legal clinic program at the USPTO for law students, which relates to intellectual property law and legal services rather than private employer wage, hour, or benefit obligations."
s2970-112,,,,"The bill suspends import duties on Menthol-D, which is a trade and tariff measure unrelated to private employer wage, hour, or benefit obligations."
s2898-115,,,,"The bill regulates state Medicaid coverage limits for substance use treatment, which is a government-administered public benefit program, not a private employer wage, hour, or benefit obligation."
hr2563-112,,,,"The bill authorizes a memorial for Korean War veterans and allows private contributions for its funding, which does not involve private employer wage, hour, or benefit obligations."
s38-112,,,,"The bill adjusts Medicare reimbursement rates for clinical social workers, which sets government payment rates rather than regulating private employer wage, hour, or benefit obligations."
hr3142-110,,,,"The bill focuses on violent crime prevention, firearms regulation, and criminal penalties, which are unrelated to private employer wage, hour, or benefit obligations."
s1321-110,,,,"The bill focuses on energy security, biofuels, energy efficiency standards, and carbon capture, with no provisions regulating private employer wage, hour, or benefit obligations."
hr483-112,,,,"The bill primarily addresses immigration enforcement and employment eligibility verification (E-Verify) to prevent the hiring of unauthorized workers, rather than regulating private employer wage, hour, or benefit obligations such as minimum wage, overtime, or pension compliance."
hr552-108,,,,"The bill adjusts import duties on textile machinery, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
hr4962-115,,,,"The bill establishes tax deduction rules for casualty losses of uncut timber, which is a general tax policy matter unrelated to private employer wage, hour, or benefit obligations."
s2631-109,,,,"The bill addresses criminal fraud related to travel documents and does not regulate private employer wage, hour, or benefit obligations."
s1419-110,,,,"The bill focuses on energy independence, renewable fuels, energy efficiency standards, and consumer price gouging protections, none of which regulate private employer wage, hour, or benefit obligations."
hr1453-110,,,,"The bill directs the National Science Foundation to provide grants for communications training for graduate students, which is a federal education and research initiative unrelated to private employer wage, hour, or benefit obligations."
hr3927-110,,,,"The bill extends federal student aid programs under the Higher Education Act, which are government-administered educational benefits and do not regulate private employer wage, hour, or benefit obligations."
hr621-116,,,,"The bill expands the use of 529 savings accounts for K-12 educational expenses, which is a general tax and education policy matter unrelated to private employer wage, hour, or benefit obligations."
hr6293-114,1.0,Wage Hour & Benefits,enforcement,"The bill regulates private employer conduct by prohibiting salary history inquiries, which directly impacts wage determination and compensation practices under labor and employment laws."
s3528-111,,,,"The bill establishes a federal grant program for coastal job creation, fisheries management, and environmental conservation, which does not regulate private employer wage, hour, or benefit obligations."
hjres45-116,,,,"The bill is a continuing resolution that appropriates funds to federal agencies and extends existing programs like TANF, but it does not regulate private employer wage, hour, or benefit obligations."
hr4710-112,,,,"The bill suspends import duties on specific chemical products, which is a matter of foreign trade and tariffs, not private employer wage, hour, or benefit obligations."
hr2688-110,,,,"The bill designates a USPS facility name as a commemorative tribute and does not regulate private employer wage, hour, or benefit obligations."
hr4909-113,,,,"The bill addresses federal foster care maintenance payments and student loan cancellation for social workers, which are government benefit programs and public-sector employment incentives, not private employer wage, hour, or benefit obligations."
s3704-109,,,,"The bill amends Medicaid regulations to mandate emergency response protocols for staff working with individuals with developmental disabilities, which relates to healthcare service standards rather than private employer wage, hour, or benefit obligations."
hr5435-106,,,,"The bill authorizes dependency and indemnity compensation for veterans' families administered by the VA, which is a government benefit program and does not regulate private employer wage, hour, or benefit obligations."
s2631-113,,,,"The bill addresses immigration policy and the DACA program, prohibiting federal agencies from processing applications or authorizing work permits for undocumented immigrants; it does not regulate private employer wage, hour, or benefit obligations."
hr2370-113,,,,"The bill reauthorizes funding for a juvenile crime prevention program and does not regulate private employer wage, hour, or benefit obligations."
hr5343-109,,,,"The bill addresses federal and state judicial immunity regarding civil lawsuits, which is unrelated to private employer wage, hour, or benefit obligations."
s1396-109,,,,"The bill amends the Investment Company Act of 1940 to expand eligibility for small business investment by business development companies, which relates to securities regulation and capital markets rather than private employer wage, hour, or benefit obligations."
s2739-112,,,,"The bill suspends import duties on cerium nitrate, which is a trade policy measure unrelated to private employer wage, hour, or benefit obligations."
hr556-109,,,,"The bill adjusts pay differentials for federal law enforcement officers, which are government employees, and thus does not involve private employer wage, hour, or benefit obligations."
hjres93-115,,,,"The bill proposes a constitutional amendment regarding the rights of crime victims, which is unrelated to private employer wage, hour, or benefit obligations."
hr3609-111,,,,"The bill addresses capital gains tax treatment for wetland mitigation credits, which is unrelated to private employer wage, hour, or benefit obligations."
s947-108,,,,"The bill addresses federal housing assistance programs and block grants for low-income families, which are government benefit programs rather than private employer wage, hour, or benefit obligations."
s1215-115,,,,"The bill addresses state-administered foster care and independence programs for youth under the Social Security Act, which are public assistance programs rather than private employer wage, hour, or benefit obligations."
hr1759-110,,,,"The bill establishes arsonist registries and criminal justice information systems, which are unrelated to private employer wage, hour, or benefit obligations."
hr2808-109,,,,"The bill authorizes the minting of commemorative coins for Abraham Lincoln and does not regulate private employer wage, hour, or benefit obligations."
hr5402-110,,,,"The bill establishes an office within the Small Business Administration to provide information and support on climate change, energy efficiency, and green business practices; it does not regulate private employer wage, hour, or benefit obligations."
hr2859-109,,,,"The bill addresses interest rate caps on debts for servicemembers under the Servicemembers Civil Relief Act, which is a consumer protection and military support measure, not a regulation of private employer wage, hour, or benefit obligations."
s2631-110,,,,"The bill awards a congressional gold medal to an individual for human rights efforts and does not regulate private employer wage, hour, or benefit obligations."
s2377-109,1.0,Wage Hour & Benefits,enforcement,"The bill strengthens enforcement of private employer obligations by mandating participation in an employment eligibility verification system and increasing civil and criminal penalties for knowingly hiring unauthorized aliens, which relates to employer liability and compliance with labor laws."
hr4740-108,1.0,Wage Hour & Benefits,enforcement,"The bill amends the WARN Act to expand notice requirements and civil liability for private employers engaging in job offshoring, directly regulating employer obligations regarding mass layoffs and employment loss."
s882-112,,,,"The bill regulates prescription drug access for Medicare and Medicaid beneficiaries to prevent misuse and trafficking, which involves government reimbursement programs and public health policy rather than private employer wage, hour, or benefit obligations."
hr3378-110,,,,"The bill establishes a federal student loan demonstration program for nontraditional students, which is an education policy matter and does not regulate private employer wage, hour, or benefit obligations."
hr3678-106,,,,"The bill increases burial and funeral expense allowances for veterans administered by the Department of Veterans Affairs, which is a government benefit program and does not regulate private employer wage, hour, or benefit obligations."
hr7-115,,,,"The bill primarily regulates federal funding for abortions and abortion coverage in qualified health plans under the ACA, which constitutes health policy and government spending restrictions rather than private employer wage, hour, or benefit obligations such as those covered by FLSA, WARN, ERISA, or FMLA."
hr1098-107,,,,"The bill focuses on maritime policy, vessel documentation, pollution control, and memorial grants, with no provisions regulating private employer wage, hour, or benefit obligations."
s3923-111,,,,"The bill addresses renewable energy incentives and utility purchasing rates under PURPA, which relates to energy policy and public utilities rather than private employer wage, hour, or benefit obligations."
hr5015-107,,,,"The bill establishes a federal grant program to subsidize wages for transitional jobs in rural areas, which constitutes a general hiring incentive and workforce development initiative rather than a regulation of private employer wage, hour, or benefit obligations or a tax credit tied to compliance."
hr6306-114,,,,"The bill addresses immigration visa exemptions for family members of Filipino World War II veterans and does not regulate private employer wage, hour, or benefit obligations."
s346-113,,,,"The bill provides travel benefits for veterans through the Department of Defense, which is a government service and not a private employer wage, hour, or benefit obligation."
hr2118-111,,,,"The bill addresses repayment procedures for financial institutions receiving Troubled Asset Relief Program assistance, which relates to financial sector regulation and crisis stabilization rather than private employer wage, hour, or benefit obligations."
hr5136-107,,,,"The bill authorizes appropriations for river reclamation and wetlands restoration projects in California, which is unrelated to private employer wage, hour, or benefit obligations."
hr5906-111,,,,"The bill prohibits federal expenditures for construction or leasing in the District of Columbia, which relates to government operations and appropriations rather than private employer wage, hour, or benefit obligations."
hr79-107,,,,"The bill proposes a constitutional amendment regarding flag desecration and criminal penalties, which is unrelated to private employer wage, hour, or benefit obligations."
hr614-115,,,,"The bill regulates property tax compliance for owners of Section 8 housing units and involves government housing assistance programs, not private employer wage, hour, or benefit obligations."
hr3902-113,,,,"The bill establishes a background check system for individuals working with vulnerable populations to prevent abuse, which is a matter of child safety and criminal justice rather than private employer wage, hour, or benefit obligations."
hr1807-111,,,,"The bill focuses on SBA-funded entrepreneurial training and distance learning resources for small businesses, which does not regulate private employer wage, hour, or benefit obligations."
hr5840-113,,,,"The bill authorizes grants to train school nurses for emergency response to biological or chemical attacks, which is a public health and safety measure unrelated to private employer wage, hour, or benefit obligations."
s1340-112,,,,"The bill is a federal budget and appropriations measure that sets spending caps and sequestration rules for government programs like Social Security and Medicare, rather than regulating private employer wage, hour, or benefit obligations."
hr1337-111,,,,"The bill imposes an excise tax on carbon substances and provides tax rebates to individual taxpayers, which relates to energy policy and environmental regulation rather than private employer wage, hour, or benefit obligations."
hr804-111,,,,"The bill directs the National Institutes of Health to expand research on primary lateral sclerosis, which is a public health and medical research initiative unrelated to private employer wage, hour, or benefit obligations."
hr5262-109,,,,"The bill provides general tax incentives and deductions for individuals and employers regarding health savings accounts and high deductible health plans, which falls under general tax policy rather than regulating private employer wage, hour, or benefit compliance obligations."
s1325-114,,,,"The bill designates a VA outpatient clinic, which is a government facility serving veterans, and does not regulate private employer wage, hour, or benefit obligations."
hr190-113,,,,"The bill regulates foreclosure procedures and mortgage documentation requirements for financial institutions, which falls under consumer protection and housing finance rather than private employer wage, hour, or benefit obligations."
s1405-114,,,,"The bill addresses federal coordination for coal fuel supply emergencies and electric power reliability, which falls under energy policy and does not regulate private employer wage, hour, or benefit obligations."
s2286-112,,,,"The bill designates river segments as part of the National Wild and Scenic Rivers System and addresses land management and hydroelectric licensing, which are unrelated to private employer wage, hour, or benefit obligations."
hr4529-109,,,,"The bill establishes a memorial within a national historical park and does not regulate private employer wage, hour, or benefit obligations."
s229-111,,,,"The bill focuses on foreign aid and human rights conditions for women in Afghanistan, involving international assistance rather than regulating private employer wage, hour, or benefit obligations in the United States."
s2522-115,,,,"The bill addresses immigration status and automatic citizenship for internationally adopted individuals, which is unrelated to private employer wage, hour, or benefit obligations."
hr5502-106,,,,"The bill adjusts the maximum home loan guarantee amount for veterans administered by the Department of Veterans Affairs, which is a government benefit program and does not regulate private employer wage, hour, or benefit obligations."
hr3237-112,,,,"The bill addresses technical corrections to a private school choice program in the District of Columbia, focusing on teacher qualifications and student testing, which does not involve private employer wage, hour, or benefit obligations."
hr1323-108,,,,"The bill regulates institutions of higher education regarding military leave and tuition refunds for students, which does not involve private employer wage, hour, or benefit obligations under FLSA, WARN, ERISA, or FMLA."
hr5188-111,,,,"The bill extends a tax credit for first-time homebuyers, which is a general housing and individual tax policy measure, not a regulation of private employer wage, hour, or benefit obligations."
hr5154-111,,,,"The bill authorizes public housing agencies (government entities) to finance energy conservation improvements and adjust utility cost calculations; it does not regulate private employer wage, hour, or benefit obligations."
hr6470-115,,,,"The bill is an appropriations measure that funds government agencies (including the Department of Labor) rather than directly regulating private employer wage, hour, or benefit obligations or introducing specific tax credits for such conduct."
hr414-107,,,,"The bill modifies individual tax credits for higher education (Hope and Lifetime Learning Credits) and does not regulate private employer wage, hour, or benefit obligations."
s3736-110,,,,"The bill regulates airline pricing transparency and fuel surcharges for consumers, which falls under consumer protection and transportation policy, not private employer wage, hour, or benefit obligations."
hr4954-109,,,,"The bill focuses on maritime security, port safety, and background checks for transportation security cards, rather than regulating private employer wage, hour, or benefit obligations."
s444-107,,,,"The bill establishes grants for teacher corps programs and addresses teacher recruitment and certification under the Elementary and Secondary Education Act, which relates to public education policy rather than private employer wage, hour, or benefit obligations."
hr4353-108,,,,"The bill directs the Department of Housing and Urban Development to provide tenant-based rental housing vouchers to specific residents, which is a government housing assistance program and does not regulate private employer wage, hour, or benefit obligations."
hr2515-116,,,,"The bill addresses whistleblower protections under securities law (SEC jurisdiction) rather than private employer wage, hour, or benefit obligations under labor laws like the FLSA, WARN Act, ERISA, or FMLA."
hr39-111,,,,"The bill designates lands within the Arctic National Wildlife Refuge as wilderness, which is a public lands and natural resources issue unrelated to private employer wage, hour, or benefit obligations."
s1634-108,,,,"The bill adjusts individual income tax rates to fund military operations in Iraq, which is a general taxation and defense spending measure unrelated to private employer wage, hour, or benefit obligations."
hr5472-110,,,,"The bill designates a USPS facility name as a commemorative tribute, which does not involve private employer wage, hour, or benefit obligations."
hr115-110,,,,"The bill provides a tax credit for individuals regarding umbilical cord blood storage expenses, which is a general family health policy matter and does not regulate private employer wage, hour, or benefit obligations."
s2956-110,,,,"The bill focuses on corporate transparency, beneficial ownership disclosure, and anti-money laundering measures to prevent criminal misconduct, rather than regulating private employer wage, hour, or benefit obligations."
hr24-107,,,,"The bill authorizes federal probation and pretrial services officers to carry firearms, which relates to law enforcement personnel safety and does not involve private employer wage, hour, or benefit obligations."
s391-110,,,,"The bill prohibits offshore oil and gas drilling in specific Atlantic planning areas, which is an energy and environmental regulation matter, not a private employer wage, hour, or benefit obligation."
hr4555-112,,,,"The bill suspends import duties on a chemical substance, which is a trade policy matter unrelated to private employer wage, hour, or benefit obligations."
s2758-111,,,,"The bill establishes grants for food safety training and education for agricultural producers, which relates to food safety compliance rather than private employer wage, hour, or benefit obligations."
hr53-116,,,,"The bill regulates hospital security procedures for infant protection as a condition of Medicare participation, which relates to patient safety and government reimbursement rules rather than private employer wage, hour, or benefit obligations."
hr2043-109,,,,"The bill addresses Congressional representation for the District of Columbia and does not regulate private employer wage, hour, or benefit obligations."
s658-108,,,,"The bill extends authority for federal agencies to enter into energy savings performance contracts, which relates to government energy efficiency and infrastructure rather than private employer wage, hour, or benefit obligations."
hr1965-113,,,,"The bill focuses on streamlining federal permitting processes for energy development on public lands and does not regulate private employer wage, hour, or benefit obligations."
hr5061-109,,,,"The bill concerns the conveyance of federal fish hatcheries to a state agency, which is a public lands and natural resources issue unrelated to private employer wage, hour, or benefit obligations."
hr5892-115,,,,"The bill establishes an advisory committee to provide informational resources and best practices regarding opioid abuse in the workplace, but it does not regulate private employer wage, hour, or benefit obligations, nor does it introduce tax credits or enforcement mechanisms for such obligations."
hr4348-115,,,,"The bill concerns national intelligence estimates regarding Russian political intentions and military strategy, which is unrelated to private employer wage, hour, or benefit obligations."
s3617-110,,,,"The bill focuses on water infrastructure financing, grants, and loan funds for wastewater treatment systems under the Clean Water Act, which does not involve private employer wage, hour, or benefit obligations."
hr3071-109,,,,"The bill addresses term limits for officers of the Congressional Office of Compliance, which is a government entity, and does not regulate private employer wage, hour, or benefit obligations."
s3063-111,,,,"The bill establishes a fund for loans to address invasive species and habitat protection, which is an environmental policy matter unrelated to private employer wage, hour, or benefit obligations."
s2262-111,,,,"The bill extends a temporary suspension of duty on Resmethrin, which is a trade and tariff matter unrelated to private employer wage, hour, or benefit obligations."
hr4521-110,,,,"The bill concerns customs liquidation and tariff adjustments for imported goods, which is unrelated to private employer wage, hour, or benefit obligations."
hr3354-110,,,,"This is a private relief bill for specific individuals (Paul Ladd and Jennifer Ladd) and does not regulate private employer wage, hour, or benefit obligations."
hr4018-112,,,,"The bill addresses benefits for public safety officers (government employees) under a federal program, which falls under the exclusion for bills addressing government employee pay and benefits rather than private employer misconduct."
s134-116,,,,"The bill addresses criminal penalties for stalking offenses, which is unrelated to private employer wage, hour, or benefit obligations."
s2414-114,,,,"The bill addresses antitrust exemptions and broadcasting regulations for professional sports leagues, which does not involve private employer wage, hour, or benefit obligations."
hr2861-115,,,,"The bill addresses state licensing requirements for military veterans and federal unemployment compensation payments to states, which falls under veterans' employment and government administrative policy rather than private employer wage, hour, or benefit obligations."
hr2360-108,,,,"The bill addresses tax treatment for fishermen withdrawing from Capital Construction Funds, which are industry-specific savings accounts for vessel maintenance, not private employer wage, hour, or benefit obligations under FLSA, ERISA, or FMLA."
hr236-109,,,,"The bill regulates product safety by banning toys resembling handguns, which is unrelated to private employer wage, hour, or benefit obligations."
hr43-109,,,,"The bill is a commemorative measure regarding the naming of a federal holiday and presidential recognition, containing no provisions related to private employer wage, hour, or benefit obligations."
s2436-107,,,,"The bill mandates a review of quality of life for members of the Armed Forces, which involves government employees and military personnel, not private non-governmental employers."
hr4518-110,,,,"The bill suspends import duties on a specific chemical substance, which is a matter of foreign trade and tariff policy, and does not regulate private employer wage, hour, or benefit obligations."
hr4495-107,,,,"The bill suspends import duties on a specific chemical product (Cyan 1 Press Paste) under the Harmonized Tariff Schedule, which relates to foreign trade policy and not to private employer wage, hour, or benefit obligations."
hr1554-110,,,,"The bill addresses benefits for military beneficiaries under the TRICARE program administered by the Department of Defense, which is a government entity and not a private employer, thus excluding it from the wage and hour category."
hr3325-110,,,,"The bill designates a USPS facility name in honor of a military service member, which is a commemorative act unrelated to private employer wage, hour, or benefit obligations."
hr1093-115,,,,"The bill mandates congressional notification regarding Federal Railroad Administration safety assessments of rail entities, which pertains to transportation safety oversight rather than private employer wage, hour, or benefit obligations."
s461-115,,,,"The bill focuses on allocating homeland security grant funds to protect faith-based community centers and increasing penalties for false threat reports, which does not involve private employer wage, hour, or benefit obligations."
hr6102-114,,,,"The bill establishes a grant program for state and local governments to improve traffic signals, which is unrelated to private employer wage, hour, or benefit obligations."
s1363-114,,,,"The bill concerns Department of Energy oversight of nuclear reactor prototypes and does not address private employer wage, hour, or benefit obligations."
s1001-109,,,,"The bill establishes Medicare hospice demonstration projects and grants, which are government-administered healthcare programs and reimbursement adjustments, not regulations of private employer wage, hour, or benefit obligations."
hr1855-109,,,,"The bill extends a tariff suspension on a specific chemical compound, which relates to foreign trade policy and does not address private employer wage, hour, or benefit obligations."
hr1372-111,,,,"This is a private relief bill for an individual, which does not regulate private employer wage, hour, or benefit obligations or corporate misconduct."
s1058-113,,,,"The bill authorizes VA per diem payments for care of homeless veterans' dependents, which is a government-administered benefit program and does not regulate private employer wage, hour, or benefit obligations."
s2553-109,,,,"The bill regulates consumer protection and telemarketing disclosure requirements for call centers, not private employer wage, hour, or benefit obligations."
hr3429-111,,,,"The bill provides a tax deferral for individuals reinvesting capital gains from regulated investment companies, which is a general tax policy measure unrelated to private employer wage, hour, or benefit obligations."
hr2452-107,,,,"The bill authorizes financial assistance for the management and infrastructure of a National Heritage Corridor, which relates to public lands and natural resources rather than private employer wage, hour, or benefit obligations."
hr4465-106,,,,"The bill primarily addresses international trade policy, tariffs, and quotas for textile goods, and provides tax credits and benefits to individual workers receiving trade adjustment assistance, rather than regulating private employer wage, hour, or benefit obligations."
hr2822-110,,,,"The bill establishes an ethics commission for the House of Representatives, which involves government officials and internal congressional procedures rather than regulating private employer wage, hour, or benefit obligations."
s3686-112,,,,"The bill addresses religious discrimination and accommodation requirements under Title VII of the Civil Rights Act, which falls under employment discrimination rather than wage, hour, or benefit obligations such as minimum wage, overtime, WARN Act notice, or ERISA/FMLA compliance."
s190-113,,,,"The bill restricts funding for the NLRB and CFPB, which are government agencies, and does not regulate private employer wage, hour, or benefit obligations or misconduct."
s2588-106,,,,"The bill concerns land transfers to a Native American tribe and environmental remediation of a uranium milling site, involving no private employer wage, hour, or benefit obligations."
hr3775-108,,,,"The bill imposes import restrictions on agricultural products from specific countries and does not regulate private employer wage, hour, or benefit obligations."
hr1326-115,,,,"The bill focuses on Department of Defense overhead cost savings and transparency, which involves government agency operations and spending rather than private employer wage, hour, or benefit obligations."
hr1728-114,,,,"The bill amends the National School Lunch Act to expand eligibility and reimbursement for a federal food assistance program for children, which is a public welfare initiative rather than a regulation of private employer wage, hour, or benefit obligations."
s1110-108,,,,"The bill establishes a federal grant program for communities negatively impacted by trade, which is a government economic development initiative rather than a regulation of private employer wage, hour, or benefit obligations."
s1781-108,,,,"The bill regulates the importation and safety of prescription drugs, which is a consumer protection and public health issue, not a matter of private employer wage, hour, or benefit obligations."
hr6378-110,,,,"The bill focuses on FDA regulatory integrity and debarment for drug and device fraud, which does not involve private employer wage, hour, or benefit obligations."
s103-110,,,,"The bill adjusts corporate income tax rates for the oil and gas industry, which is a general tax policy matter unrelated to private employer wage, hour, or benefit obligations."
hjres49-113,,,,"The bill proposes a constitutional amendment to require a balanced federal budget and limit government spending, which does not regulate private employer wage, hour, or benefit obligations."
hr2077-112,,,,"The bill regulates health insurance issuers' financial reporting and rebate obligations under the Public Health Service Act, which constitutes insurance industry regulation rather than private employer wage, hour, or benefit plan obligations under ERISA or FLSA."
s3543-110,,,,"The bill focuses on government ethics, conflict of interest, and auditing procedures for federal employees of the Minerals Management Service, rather than regulating private employer wage, hour, or benefit obligations."
hr3172-113,,,,"The bill regulates military training methods for the Armed Forces, which is a government entity, and does not address private employer wage, hour, or benefit obligations."
hr552-114,,,,"The bill addresses the budgetary autonomy and financial management of the District of Columbia government, which is a public-sector entity, and does not regulate private employer wage, hour, or benefit obligations."
hr5329-114,,,,"The bill concerns the management of internet domain names and contracts with ICANN, which is unrelated to private employer wage, hour, or benefit obligations."
hr4076-114,,,,"The bill amends Medicaid payment rules for substance abuse treatment in public institutions, which falls under government reimbursement rates and public health policy rather than private employer wage, hour, or benefit obligations."
s885-112,,,,"The bill authorizes appropriations for road safety improvements on Indian reservations, which is a transportation infrastructure funding measure and does not regulate private employer wage, hour, or benefit obligations."
hr4623-114,,,,"The bill addresses housing rights for homeowners facing foreclosure and does not regulate private employer wage, hour, or benefit obligations."
s2940-107,,,,"The bill focuses on establishing homeland security fusion centers and protecting Coast Guard appropriations for non-homeland security missions, which involves government agencies and military branches rather than regulating private employer wage, hour, or benefit obligations."
s2308-116,,,,"The bill directs the National Institutes of Health to support stem cell research and does not regulate private employer wage, hour, or benefit obligations."
hr5947-111,,,,"The bill concerns spectrum auctions and broadcasting licensing under the Communications Act, which is unrelated to private employer wage, hour, or benefit obligations."
hr1696-116,,,,"The bill provides general tax credits and exclusions for dependent care, which are classified as general family policy and tax benefits rather than regulations or incentives specifically tied to private employer wage, hour, or benefit compliance obligations."
s1828-109,,,,"The bill focuses on public health policy, specifically influenza vaccine production, distribution, and liability, rather than regulating private employer wage, hour, or benefit obligations."
hr7323-110,,,,"The bill is an appropriations measure for the Department of the Treasury and other federal agencies, primarily addressing government employee compensation and IRS operations, which does not regulate private employer wage, hour, or benefit obligations."
s2095-108,,,,"The bill primarily addresses energy conservation, research, and tax incentives for energy production and efficiency, rather than regulating private employer wage, hour, or benefit obligations."
